Time,Teacher-x,Teacher-y,Teacher-z,Student-x,Student-y,Student-z,Difference-x,Difference-y,Difference-z,Intensity,Angle Teacher,Angle Student,Ball-x,Ball-y,Target-x,Target-y,Score,
22.796,1.209,-0.051,0.575,0.079,0.041,0.192,-1.13,0.092,-0.383,0.732,3.93,0.79,277,311,463,187,2,
22.815,1.208,-0.054,0.571,0.081,0.039,0.199,-1.126,0.092,-0.372,0.711,3.93,0.79,277,313,463,187,2,
22.834,1.206,-0.057,0.566,0.078,0.03,0.195,-1.128,0.087,-0.371,0.709,3.93,0.79,277,314,463,187,2,
22.853,1.205,-0.058,0.563,0.077,0.022,0.206,-1.128,0.08,-0.357,0.683,3.93,0.79,277,315,463,187,2,
22.872,1.204,-0.06,0.562,0.076,0.022,0.215,-1.128,0.082,-0.347,0.663,3.93,0.79,278,317,463,187,2,
22.89,1.204,-0.059,0.565,0.077,0.02,0.222,-1.127,0.078,-0.343,0.654,3.93,0.79,278,318,463,187,2,
22.907,1.203,-0.059,0.565,0.076,0.02,0.229,-1.127,0.079,-0.336,0.642,3.93,0.79,278,320,463,187,2,
22.927,1.203,-0.063,0.562,0.076,0.021,0.237,-1.127,0.084,-0.325,0.621,3.93,0.79,278,321,463,187,2,
22.945,1.201,-0.065,0.559,0.075,0.021,0.244,-1.126,0.086,-0.316,0.603,3.93,0.79,278,323,463,187,2,
22.961,1.2,-0.067,0.557,0.075,0.02,0.248,-1.125,0.087,-0.309,0.591,3.93,0.79,278,324,463,187,2,
22.979,1.198,-0.066,0.556,0.073,0.017,0.255,-1.124,0.083,-0.301,0.575,3.93,0.79,278,326,463,187,2,
22.998,1.196,-0.067,0.553,0.073,0.015,0.26,-1.123,0.081,-0.293,0.56,3.93,0.79,278,327,463,187,2,
23.016,1.193,-0.071,0.545,0.073,0.015,0.268,-1.12,0.086,-0.277,0.529,3.93,0.79,279,329,463,187,2,
23.037,1.191,-0.075,0.54,0.073,0.017,0.276,-1.118,0.092,-0.264,0.504,3.93,0.79,279,331,463,187,2,
23.055,1.189,-0.084,0.529,0.074,0.019,0.285,-1.116,0.103,-0.244,0.466,3.93,0.79,279,333,463,187,2,
23.077,1.189,-0.086,0.529,0.072,0.017,0.295,-1.117,0.103,-0.234,0.447,3.93,0.79,279,335,463,187,2,
23.095,1.186,-0.091,0.519,0.073,0.021,0.303,-1.113,0.112,-0.216,0.412,3.93,0.79,279,337,463,187,2,
23.11,1.183,-0.092,0.513,0.075,0.023,0.308,-1.109,0.114,-0.205,0.392,3.93,0.79,279,339,463,187,2,
23.128,1.18,-0.097,0.503,0.077,0.025,0.314,-1.104,0.121,-0.189,0.361,3.93,0.79,279,341,463,187,2,
23.15,1.179,-0.102,0.495,0.077,0.027,0.32,-1.102,0.129,-0.175,0.334,3.93,0.79,280,343,463,187,2,
23.17,1.177,-0.109,0.486,0.078,0.03,0.325,-1.099,0.139,-0.161,0.308,3.93,0.79,280,345,463,187,2,
23.19,1.175,-0.114,0.477,0.079,0.036,0.335,-1.097,0.15,-0.142,0.286,3.93,0.79,280,347,463,187,2,
23.208,1.174,-0.115,0.474,0.08,0.039,0.339,-1.094,0.153,-0.135,0.293,3.93,0.79,280,349,463,187,2,
23.226,1.173,-0.115,0.472,0.081,0.04,0.343,-1.092,0.155,-0.128,0.297,3.93,0.79,280,351,463,187,2,
23.263,1.169,-0.119,0.459,0.074,0.008,0.322,-1.095,0.127,-0.137,0.262,3.93,0.79,281,353,463,187,2,
23.284,1.168,-0.122,0.455,0.07,-0.015,0.31,-1.098,0.106,-0.146,0.278,3.93,0.79,280,355,463,187,2,
23.304,1.167,-0.125,0.449,0.07,-0.015,0.313,-1.097,0.109,-0.136,0.26,3.93,0.79,280,357,463,187,2,
23.326,1.165,-0.128,0.441,0.071,-0.014,0.312,-1.094,0.114,-0.129,0.247,3.93,0.79,280,359,463,187,2,
23.344,1.163,-0.132,0.436,0.072,-0.013,0.311,-1.091,0.118,-0.125,0.239,3.93,0.79,280,361,463,187,2,
23.361,1.162,-0.134,0.43,0.071,-0.017,0.309,-1.09,0.117,-0.121,0.231,3.93,0.79,280,363,463,187,2,
23.38,1.161,-0.139,0.423,0.071,-0.018,0.311,-1.09,0.121,-0.113,0.232,3.93,0.79,280,365,463,187,2,
23.398,1.16,-0.14,0.42,0.07,-0.016,0.31,-1.09,0.124,-0.111,0.237,3.93,0.79,280,367,463,187,2,
23.423,1.159,-0.141,0.42,0.068,-0.021,0.31,-1.092,0.12,-0.11,0.23,3.93,0.79,280,369,463,187,2,
23.446,1.157,-0.141,0.418,0.065,-0.025,0.312,-1.093,0.116,-0.106,0.222,3.93,0.79,280,371,463,187,2,
23.466,1.156,-0.142,0.413,0.062,-0.026,0.314,-1.094,0.116,-0.099,0.222,3.93,0.79,279,373,463,187,2,
23.484,1.155,-0.143,0.411,0.059,-0.03,0.317,-1.095,0.113,-0.094,0.216,3.93,0.79,279,375,463,187,2,
23.502,1.154,-0.142,0.41,0.056,-0.032,0.319,-1.097,0.109,-0.091,0.209,3.93,0.79,279,377,463,187,2,
23.52,1.152,-0.144,0.405,0.053,-0.041,0.32,-1.099,0.102,-0.085,0.195,3.93,0.79,279,379,463,187,2,
23.539,1.151,-0.146,0.401,0.049,-0.056,0.318,-1.102,0.089,-0.083,0.171,3.93,0.79,278,381,463,187,2,
23.557,1.149,-0.15,0.393,0.045,-0.068,0.316,-1.105,0.082,-0.077,0.156,3.93,0.79,278,383,463,187,2,
23.573,1.147,-0.155,0.382,0.038,-0.097,0.304,-1.109,0.058,-0.078,0.148,4.71,1.57,277,385,463,187,2,
23.593,1.145,-0.157,0.376,0.034,-0.106,0.305,-1.111,0.051,-0.072,0.137,4.71,1.57,277,387,463,187,2,
23.614,1.141,-0.163,0.363,0.031,-0.119,0.303,-1.11,0.044,-0.061,0,0,0,276,389,463,187,2,
23.631,1.138,-0.165,0.355,0.028,-0.128,0.303,-1.11,0.037,-0.053,0,0,0,275,391,463,187,2,
23.653,1.136,-0.17,0.346,0.024,-0.136,0.304,-1.112,0.033,-0.041,0,0,0,274,393,463,187,2,
23.671,1.133,-0.178,0.332,0.019,-0.147,0.305,-1.113,0.031,-0.027,0,0,0,273,395,463,187,2,
23.693,1.131,-0.182,0.324,0.018,-0.154,0.306,-1.113,0.029,-0.018,0,0,0,272,397,463,187,2,
23.711,1.128,-0.186,0.315,0.015,-0.16,0.309,-1.113,0.026,-0.006,0,0,0,271,399,463,187,2,
23.729,1.126,-0.189,0.31,0.016,-0.162,0.313,-1.11,0.027,0.003,0,0,0,270,401,463,187,2,
23.746,1.125,-0.191,0.305,0.02,-0.159,0.317,-1.105,0.032,0.012,0,0,0,269,403,463,187,2,
23.771,1.123,-0.191,0.302,0.028,-0.15,0.325,-1.095,0.042,0.023,0,0,0,268,405,463,187,2,
23.79,1.12,-0.195,0.292,0.027,-0.157,0.325,-1.093,0.038,0.033,0,0,0,267,407,463,187,2,
23.808,1.118,-0.199,0.283,0.029,-0.161,0.327,-1.089,0.039,0.044,0,0,0,266,409,463,187,2,
23.827,1.114,-0.204,0.273,0.03,-0.162,0.328,-1.084,0.042,0.055,0,0,0,265,411,463,187,2,
23.848,1.109,-0.204,0.269,0.03,-0.167,0.33,-1.079,0.037,0.061,0,0,0,264,413,463,187,2,
23.891,1.102,-0.202,0.265,0.034,-0.179,0.329,-1.069,0.023,0.065,0,0,0,263,415,463,187,2,
23.909,1.09,-0.209,0.246,0.038,-0.18,0.33,-1.052,0.029,0.084,0.161,7.85,4.71,262,417,463,187,2,
23.927,1.085,-0.213,0.236,0.042,-0.183,0.331,-1.043,0.03,0.096,0.183,7.85,4.71,261,419,463,187,2,
23.95,1.078,-0.217,0.223,0.047,-0.186,0.332,-1.031,0.031,0.109,0.207,7.85,4.71,259,421,463,187,2,
23.973,1.072,-0.22,0.211,0.049,-0.191,0.331,-1.023,0.028,0.12,0.229,7.85,4.71,258,424,463,187,2,
23.992,1.064,-0.221,0.2,0.052,-0.199,0.331,-1.012,0.022,0.131,0.25,7.85,4.71,257,426,463,187,2,
24.01,1.058,-0.228,0.186,0.056,-0.201,0.331,-1.003,0.027,0.145,0.277,7.85,4.71,256,428,463,187,2,
24.028,1.054,-0.23,0.178,0.057,-0.205,0.331,-0.997,0.025,0.153,0.292,7.85,4.71,254,430,463,187,2,
24.044,1.049,-0.234,0.171,0.06,-0.208,0.331,-0.989,0.026,0.16,0.305,7.85,4.71,253,432,463,187,2,
24.065,1.046,-0.238,0.164,0.062,-0.214,0.329,-0.984,0.024,0.165,0.316,7.85,4.71,252,434,463,187,2,
24.086,1.039,-0.243,0.152,0.066,-0.221,0.329,-0.974,0.022,0.177,0.338,7.85,4.71,250,436,463,187,2,
24.104,1.035,-0.242,0.149,0.068,-0.227,0.327,-0.967,0.015,0.179,0.341,7.85,4.71,249,438,463,187,2,
24.126,1.023,-0.254,0.126,0.071,-0.231,0.326,-0.952,0.023,0.2,0.382,7.85,4.71,247,440,463,187,2,
24.143,1.022,-0.249,0.133,0.073,-0.239,0.323,-0.949,0.011,0.189,0.362,7.85,4.71,246,442,463,187,2,
24.163,1.012,-0.255,0.118,0.076,-0.24,0.321,-0.936,0.016,0.204,0.389,7.85,4.71,244,444,463,187,2,
24.203,1.007,-0.251,0.118,0.083,-0.248,0.316,-0.924,0.003,0.197,0.376,7.85,4.71,243,446,463,187,2,
24.222,0.992,-0.247,0.105,0.085,-0.251,0.314,-0.907,-0.004,0.209,0.399,7.85,4.71,241,448,463,187,2,
24.239,0.984,-0.246,0.099,0.089,-0.253,0.311,-0.895,-0.006,0.212,0.405,7.85,4.71,240,450,463,187,2,
24.259,0.983,-0.242,0.107,0.093,-0.252,0.309,-0.891,-0.009,0.203,0.387,7.85,4.71,238,452,463,187,2,
24.277,0.969,-0.257,0.082,0.096,-0.252,0.306,-0.873,0.005,0.224,0.428,7.85,4.71,236,454,463,187,2,
24.298,0.966,-0.259,0.083,0.101,-0.251,0.303,-0.866,0.008,0.22,0.421,7.85,4.71,235,456,463,187,2,
24.316,0.954,-0.27,0.063,0.105,-0.25,0.301,-0.849,0.021,0.238,0.454,7.85,4.71,233,458,463,187,2,
24.334,0.948,-0.265,0.065,0.108,-0.25,0.299,-0.839,0.015,0.234,0.447,7.85,4.71,232,460,463,187,2,
24.355,0.939,-0.263,0.061,0.111,-0.25,0.297,-0.829,0.012,0.236,0.45,7.85,4.71,230,462,463,187,2,
24.376,0.922,-0.251,0.059,0.115,-0.248,0.296,-0.807,0.003,0.238,0.454,7.85,4.71,228,464,463,187,2,
24.401,0.911,-0.239,0.057,0.118,-0.247,0.296,-0.792,-0.008,0.24,0.458,7.85,4.71,227,466,463,187,2,
24.422,0.89,-0.236,0.038,0.122,-0.243,0.296,-0.768,-0.007,0.258,0.492,7.85,4.71,225,468,463,187,2,
24.441,0.878,-0.238,0.03,0.125,-0.237,0.293,-0.753,0.001,0.263,0.502,7.85,4.71,224,469,463,187,2,
24.461,0.868,-0.232,0.025,0.127,-0.233,0.29,-0.741,-0.001,0.265,0.507,7.85,4.71,222,471,463,187,2,
24.48,0.851,-0.213,0.014,0.127,-0.23,0.288,-0.724,-0.017,0.274,0.523,7.85,4.71,221,473,463,187,2,
24.498,0.837,-0.195,0.006,0.126,-0.228,0.285,-0.711,-0.034,0.279,0.533,7.85,4.71,219,475,463,187,2,
24.522,0.824,-0.174,-0.002,0.123,-0.228,0.283,-0.701,-0.053,0.286,0.545,7.85,4.71,218,477,463,187,2,
24.542,0.808,-0.168,-0.017,0.119,-0.227,0.284,-0.689,-0.059,0.301,0.575,7.85,4.71,216,479,463,187,2,
24.562,0.794,-0.145,-0.022,0.115,-0.228,0.28,-0.679,-0.083,0.302,0.576,7.07,3.93,215,480,463,187,2,
24.579,0.776,-0.121,-0.029,0.111,-0.227,0.277,-0.665,-0.106,0.306,0.584,7.07,3.93,214,482,463,187,2,
24.597,0.755,-0.098,-0.037,0.105,-0.228,0.274,-0.65,-0.13,0.312,0.595,7.07,3.93,212,484,463,187,2,
24.622,0.733,-0.072,-0.044,0.097,-0.23,0.265,-0.636,-0.158,0.309,0.591,7.07,3.93,211,486,463,187,2,
24.64,0.71,-0.041,-0.052,0.092,-0.23,0.258,-0.618,-0.188,0.31,0.593,7.07,3.93,209,487,463,187,2,
24.656,0.691,-0.016,-0.061,0.087,-0.232,0.253,-0.604,-0.215,0.314,0.599,7.07,3.93,208,489,463,187,2,
24.675,0.693,0.003,-0.032,0.083,-0.231,0.246,-0.61,-0.234,0.278,0.531,7.07,3.93,206,490,463,187,2,
24.714,0.664,0.053,-0.049,0.075,-0.224,0.233,-0.589,-0.276,0.281,0.537,7.07,3.93,205,492,463,187,2,
24.732,0.65,0.073,-0.056,0.072,-0.218,0.226,-0.578,-0.291,0.282,0.555,7.07,3.93,203,493,463,187,2,
24.749,0.64,0.093,-0.068,0.07,-0.214,0.22,-0.57,-0.307,0.288,0.586,7.07,3.93,202,495,463,187,2,
24.765,0.629,0.109,-0.082,0.067,-0.21,0.212,-0.562,-0.319,0.294,0.61,7.07,3.93,201,496,463,187,2,
24.784,0.599,0.107,-0.109,0.065,-0.205,0.206,-0.534,-0.312,0.315,0.601,7.07,3.93,199,497,463,187,2,
24.803,0.584,0.115,-0.126,0.063,-0.201,0.2,-0.52,-0.316,0.326,0.622,7.07,3.93,198,499,463,187,2,
24.823,0.57,0.11,-0.146,0.062,-0.194,0.194,-0.507,-0.304,0.34,0.65,7.07,3.93,197,500,463,187,2,
24.842,0.56,0.126,-0.154,0.062,-0.188,0.188,-0.498,-0.314,0.342,0.654,7.07,3.93,196,501,463,187,2,
24.861,0.548,0.129,-0.162,0.062,-0.179,0.182,-0.486,-0.308,0.344,0.656,7.07,3.93,195,502,463,187,2,
24.88,0.53,0.138,-0.173,0.061,-0.172,0.175,-0.468,-0.31,0.348,0.665,7.07,3.93,194,503,463,187,2,
24.9,0.506,0.128,-0.188,0.061,-0.162,0.17,-0.445,-0.29,0.358,0.684,7.07,3.93,192,504,463,187,2,
24.925,0.47,0.12,-0.212,0.061,-0.15,0.158,-0.409,-0.27,0.369,0.706,7.07,3.93,192,505,463,187,2,
24.969,0.429,0.093,-0.232,0.06,-0.133,0.139,-0.368,-0.227,0.371,0.708,7.07,3.93,191,506,463,187,2,
24.988,0.357,0.065,-0.25,0.06,-0.124,0.128,-0.297,-0.189,0.378,0.722,7.07,3.93,190,507,463,187,2,
25.007,0.353,0.068,-0.25,0.059,-0.118,0.118,-0.294,-0.186,0.369,0.705,7.07,3.93,189,508,463,187,2,
25.036,0.334,0.068,-0.248,0.058,-0.108,0.105,-0.276,-0.176,0.352,0.672,7.07,3.93,188,509,463,187,2,
25.053,0.336,0.078,-0.247,0.058,-0.104,0.096,-0.278,-0.182,0.343,0.656,7.07,3.93,188,509,463,187,2,
25.073,0.337,0.084,-0.248,0.058,-0.095,0.085,-0.279,-0.18,0.333,0.636,7.07,3.93,187,510,463,187,2,
25.09,0.343,0.094,-0.247,0.058,-0.09,0.073,-0.285,-0.183,0.32,0.612,7.07,3.93,187,510,463,187,2,
25.117,0.346,0.1,-0.247,0.058,-0.082,0.062,-0.289,-0.181,0.309,0.591,7.07,3.93,186,511,463,187,2,
25.136,0.351,0.111,-0.244,0.056,-0.079,0.051,-0.295,-0.19,0.295,0.564,7.07,3.93,186,511,463,187,2,
25.152,0.355,0.117,-0.242,0.055,-0.075,0.044,-0.3,-0.192,0.286,0.547,7.07,3.93,185,511,463,187,2,
25.171,0.355,0.119,-0.241,0.054,-0.07,0.035,-0.301,-0.189,0.276,0.527,7.07,3.93,185,511,463,187,2,
25.187,0.351,0.123,-0.239,0.053,-0.064,0.026,-0.297,-0.187,0.265,0.506,7.07,3.93,184,512,463,187,2,
25.209,0.354,0.13,-0.235,0.052,-0.058,0.018,-0.302,-0.188,0.253,0.484,7.07,3.93,184,512,463,187,2,
25.229,0.35,0.136,-0.23,0.05,-0.052,0.012,-0.3,-0.188,0.242,0.463,7.07,3.93,184,512,463,187,2,
25.254,0.352,0.148,-0.224,0.048,-0.046,0.008,-0.304,-0.194,0.232,0.444,7.07,3.93,183,512,463,187,2,
25.275,0.354,0.158,-0.219,0.047,-0.033,0,-0.307,-0.191,0.219,0.419,7.07,3.93,183,512,463,187,2,
25.298,0.347,0.161,-0.212,0.046,-0.027,-0.005,-0.301,-0.188,0.208,0.397,7.07,3.93,183,512,463,187,2,
25.333,0.35,0.172,-0.208,0.044,-0.011,-0.01,-0.307,-0.184,0.198,0.378,7.07,3.93,183,512,463,187,2,
25.353,0.35,0.169,-0.206,0.042,-0.007,-0.013,-0.308,-0.177,0.193,0.368,7.07,3.93,183,512,463,187,2,
25.375,0.347,0.177,-0.198,0.04,-0.002,-0.015,-0.307,-0.179,0.183,0.35,7.07,3.93,183,512,463,187,2,
25.398,0.334,0.156,-0.195,0.038,-0.001,-0.021,-0.296,-0.156,0.174,0.332,7.07,3.93,183,511,463,187,2,
25.415,0.334,0.164,-0.191,0.036,0.002,-0.024,-0.298,-0.162,0.167,0.319,7.07,3.93,183,511,463,187,2,
25.436,0.325,0.164,-0.184,0.035,0.006,-0.028,-0.29,-0.158,0.156,0.303,7.07,3.93,183,511,463,187,2,
25.457,0.323,0.174,-0.182,0.035,0.011,-0.031,-0.288,-0.163,0.151,0.311,7.07,3.93,183,511,463,187,2,
25.476,0.316,0.18,-0.184,0.035,0.014,-0.034,-0.282,-0.166,0.149,0.317,7.07,3.93,183,511,463,187,2,
25.494,0.31,0.183,-0.186,0.034,0.018,-0.037,-0.277,-0.165,0.148,0.315,7.07,3.93,183,510,463,187,2,
25.513,0.308,0.185,-0.188,0.033,0.018,-0.038,-0.276,-0.167,0.15,0.319,7.07,3.93,183,510,463,187,2,
25.577,0.287,0.174,-0.197,0.033,0.027,-0.044,-0.254,-0.148,0.153,0.292,7.07,3.93,183,510,463,187,2,
25.594,0.216,0.134,-0.228,0.032,0.029,-0.046,-0.185,-0.105,0.182,0.348,7.07,3.93,184,510,463,187,2,
25.614,0.215,0.138,-0.228,0.031,0.028,-0.048,-0.185,-0.11,0.181,0.345,7.07,3.93,184,509,463,187,2,
25.636,0.212,0.141,-0.229,0.031,0.034,-0.049,-0.181,-0.107,0.18,0.344,7.07,3.93,184,509,463,187,2,
25.657,0.21,0.145,-0.23,0.03,0.033,-0.05,-0.18,-0.112,0.18,0.344,7.07,3.93,184,509,463,187,2,
25.674,0.209,0.148,-0.232,0.029,0.035,-0.051,-0.179,-0.113,0.181,0.345,7.07,3.93,184,508,463,187,2,
25.694,0.193,0.152,-0.238,0.028,0.036,-0.052,-0.165,-0.117,0.186,0.355,7.07,3.93,185,508,463,187,2,
25.713,0.193,0.151,-0.24,0.028,0.038,-0.054,-0.165,-0.113,0.186,0.356,7.07,3.93,185,508,463,187,2,
25.735,0.193,0.15,-0.241,0.029,0.043,-0.056,-0.164,-0.107,0.185,0.353,7.07,3.93,185,507,463,187,2,
25.756,0.193,0.15,-0.242,0.03,0.048,-0.057,-0.164,-0.102,0.186,0.354,7.07,3.93,185,507,463,187,2,
25.773,0.192,0.149,-0.245,0.03,0.052,-0.058,-0.162,-0.097,0.186,0.356,7.07,3.93,186,507,463,187,2,
25.792,0.18,0.146,-0.249,0.03,0.051,-0.061,-0.15,-0.095,0.188,0.359,7.07,3.93,186,506,463,187,2,
25.81,0.178,0.143,-0.251,0.03,0.055,-0.061,-0.148,-0.087,0.19,0.363,7.07,3.93,186,506,463,187,2,
25.83,0.178,0.14,-0.252,0.03,0.057,-0.062,-0.148,-0.083,0.189,0.362,7.07,3.93,187,505,463,187,2,
25.847,0.172,0.13,-0.261,0.03,0.059,-0.062,-0.142,-0.072,0.199,0.379,7.07,3.93,187,505,463,187,2,
25.87,0.162,0.116,-0.265,0.031,0.063,-0.06,-0.132,-0.052,0.205,0.392,7.85,4.71,188,505,463,187,2,
25.89,0.144,0.112,-0.269,0.031,0.066,-0.06,-0.113,-0.046,0.209,0.399,7.85,4.71,188,504,463,187,2,
25.911,0.125,0.096,-0.275,0.031,0.068,-0.06,-0.094,-0.028,0.215,0.411,7.85,4.71,188,504,463,187,2,
25.928,0.109,0.081,-0.28,0.031,0.07,-0.06,-0.078,-0.011,0.219,0.419,7.85,4.71,189,503,463,187,2,
25.947,0.1,0.074,-0.283,0.032,0.073,-0.06,-0.068,-0.001,0.223,0.426,7.85,4.71,189,503,463,187,2,
25.973,0.089,0.064,-0.286,0.032,0.075,-0.061,-0.057,0.011,0.225,0.43,7.85,4.71,190,503,463,187,2,
25.994,0.076,0.059,-0.289,0.031,0.078,-0.061,-0.044,0.019,0.227,0.434,7.85,4.71,190,502,463,187,2,
26.014,0.065,0.047,-0.293,0.032,0.085,-0.063,-0.033,0.039,0.231,0.44,7.85,4.71,191,502,463,187,2,
26.034,0.051,0.037,-0.295,0.032,0.097,-0.066,-0.019,0.061,0.229,0.437,7.85,4.71,191,502,463,187,2,
26.052,0.048,0.034,-0.296,0.032,0.106,-0.069,-0.016,0.072,0.227,0.434,8.64,5.5,192,501,463,187,2,
26.109,0.031,0.027,-0.299,0.035,0.141,-0.077,0.004,0.113,0.221,0.422,8.64,5.5,193,501,463,187,2,
26.129,0.026,0.018,-0.303,0.036,0.152,-0.08,0.01,0.133,0.223,0.426,8.64,5.5,194,500,463,187,2,
26.149,0.013,0.031,-0.302,0.037,0.159,-0.082,0.024,0.128,0.22,0.42,8.64,5.5,195,500,463,187,2,
26.189,0.022,0.017,-0.285,0.039,0.171,-0.089,0.017,0.154,0.196,0.374,8.64,5.5,196,499,463,187,2,
26.209,0.024,0.011,-0.286,0.041,0.176,-0.092,0.017,0.164,0.194,0.371,8.64,5.5,197,498,463,187,2,
26.232,0.027,0.007,-0.289,0.043,0.182,-0.096,0.017,0.175,0.193,0.369,8.64,5.5,198,498,463,187,2,
26.276,0.031,0.001,-0.289,0.046,0.184,-0.101,0.014,0.183,0.188,0.36,8.64,5.5,200,497,463,187,2,
26.327,0.029,-0.012,-0.29,0.048,0.183,-0.113,0.02,0.195,0.178,0.373,8.64,5.5,201,496,463,187,2,
26.342,0.015,-0.023,-0.303,0.05,0.183,-0.123,0.035,0.206,0.181,0.394,8.64,5.5,202,496,463,187,2,
26.366,0.013,-0.03,-0.304,0.05,0.184,-0.126,0.038,0.214,0.177,0.409,8.64,5.5,203,495,463,187,2,
26.384,0.006,-0.035,-0.305,0.051,0.186,-0.131,0.045,0.22,0.173,0.421,8.64,5.5,204,494,463,187,2,
26.402,0.008,-0.045,-0.306,0.051,0.188,-0.135,0.043,0.233,0.171,0.446,8.64,5.5,205,493,463,187,2,
26.42,-0.001,-0.048,-0.309,0.051,0.193,-0.138,0.052,0.241,0.172,0.46,8.64,5.5,207,492,463,187,2,
26.439,-0.003,-0.054,-0.309,0.052,0.198,-0.14,0.054,0.252,0.17,0.482,8.64,5.5,208,491,463,187,2,
26.46,-0.006,-0.059,-0.314,0.051,0.201,-0.141,0.057,0.261,0.172,0.498,8.64,5.5,209,490,463,187,2,
26.517,-0.002,-0.067,-0.313,0.05,0.211,-0.144,0.052,0.278,0.169,0.531,8.64,5.5,211,490,463,187,2,
26.623,-0.011,-0.083,-0.313,0.044,0.204,-0.142,0.055,0.288,0.171,0.55,8.64,5.5,212,489,463,187,2,
26.645,0.007,-0.123,-0.287,0.044,0.203,-0.144,0.037,0.326,0.143,0.623,8.64,5.5,213,488,463,187,2,
26.663,0.012,-0.13,-0.284,0.043,0.198,-0.147,0.03,0.328,0.138,0.626,8.64,5.5,214,487,463,187,2,
26.682,0.019,-0.137,-0.278,0.041,0.189,-0.152,0.022,0.325,0.126,0.621,8.64,5.5,216,486,463,187,2,
26.718,0.024,-0.142,-0.275,0.041,0.182,-0.156,0.017,0.324,0.119,0.619,8.64,5.5,217,485,463,187,2,
26.737,0.028,-0.152,-0.276,0.041,0.183,-0.161,0.013,0.336,0.115,0.641,8.64,5.5,218,484,463,187,2,
26.755,0.031,-0.159,-0.275,0.042,0.188,-0.163,0.011,0.347,0.111,0.663,8.64,5.5,219,483,463,187,2,
26.779,0.037,-0.164,-0.265,0.041,0.189,-0.162,0.004,0.354,0.102,0.675,8.64,5.5,220,482,463,187,2,
26.796,0.049,-0.17,-0.24,0.041,0.192,-0.162,-0.008,0.362,0.078,0.691,8.64,5.5,222,481,463,187,2,
26.836,0.055,-0.175,-0.235,0.042,0.193,-0.165,-0.014,0.368,0.07,0.702,8.64,5.5,223,480,463,187,2,
26.869,0.07,-0.182,-0.22,0.041,0.192,-0.165,-0.029,0.374,0.055,0.714,9.42,6.28,224,479,463,187,2,
26.911,0.076,-0.192,-0.22,0.04,0.187,-0.166,-0.036,0.379,0.054,0.723,9.42,6.28,225,478,463,187,2,
26.93,0.092,-0.201,-0.206,0.04,0.184,-0.167,-0.051,0.385,0.04,0.736,9.42,6.28,226,477,463,187,2,
26.949,0.095,-0.205,-0.21,0.04,0.184,-0.166,-0.055,0.389,0.044,0.742,9.42,6.28,228,475,463,187,2,
26.966,0.096,-0.207,-0.214,0.039,0.18,-0.167,-0.057,0.387,0.046,0.74,9.42,6.28,229,474,463,187,2,
26.983,0.1,-0.212,-0.213,0.039,0.175,-0.168,-0.061,0.388,0.045,0.74,9.42,6.28,230,473,463,187,2,
27.002,0.099,-0.21,-0.235,0.039,0.171,-0.172,-0.06,0.381,0.063,0.727,9.42,6.28,231,472,463,187,2,
27.061,0.104,-0.214,-0.238,0.041,0.167,-0.178,-0.063,0.381,0.06,0.728,9.42,6.28,232,471,463,187,2,
27.081,0.111,-0.218,-0.24,0.04,0.161,-0.18,-0.07,0.379,0.06,0.724,9.42,6.28,233,470,463,187,2,
27.101,0.114,-0.223,-0.244,0.04,0.157,-0.181,-0.074,0.38,0.062,0.726,9.42,6.28,234,469,463,187,2,
27.116,0.113,-0.223,-0.246,0.039,0.149,-0.184,-0.074,0.372,0.062,0.711,9.42,6.28,235,468,463,187,2,
27.135,0.119,-0.229,-0.239,0.038,0.144,-0.187,-0.08,0.373,0.051,0.713,9.42,6.28,236,466,463,187,2,
27.152,0.123,-0.234,-0.235,0.037,0.137,-0.192,-0.085,0.371,0.043,0.708,9.42,6.28,237,465,463,187,2,
27.171,0.126,-0.238,-0.232,0.035,0.132,-0.192,-0.091,0.37,0.041,0.706,9.42,6.28,238,464,463,187,2,
27.191,0.131,-0.242,-0.226,0.032,0.128,-0.19,-0.099,0.37,0.036,0.707,9.42,6.28,238,463,463,187,2,
27.214,0.138,-0.247,-0.217,0.031,0.124,-0.19,-0.106,0.371,0.028,0.708,9.42,6.28,239,462,463,187,2,
27.234,0.153,-0.246,-0.189,0.03,0.117,-0.194,-0.123,0.363,-0.005,0.693,9.42,6.28,240,460,463,187,2,
27.252,0.174,-0.252,-0.161,0.03,0.111,-0.204,-0.144,0.363,-0.043,0.693,9.42,6.28,241,459,463,187,2,
27.273,0.18,-0.256,-0.153,0.027,0.102,-0.209,-0.153,0.357,-0.056,0.682,9.42,6.28,241,458,463,187,2,
27.292,0.196,-0.265,-0.142,0.023,0.086,-0.221,-0.173,0.351,-0.079,0.67,3.93,0.79,242,456,463,187,2,
27.31,0.203,-0.267,-0.133,0.02,0.079,-0.22,-0.183,0.346,-0.086,0.662,3.93,0.79,242,455,463,187,2,
27.329,0.209,-0.264,-0.123,0.018,0.076,-0.209,-0.191,0.34,-0.086,0.65,3.93,0.79,243,454,463,187,2,
27.346,0.211,-0.265,-0.12,0.02,0.077,-0.204,-0.191,0.342,-0.083,0.654,3.93,0.79,243,452,463,187,2,
27.366,0.212,-0.267,-0.133,0.02,0.077,-0.194,-0.191,0.344,-0.062,0.657,9.42,6.28,244,451,463,187,2,
