Time,Teacher-x,Teacher-y,Teacher-z,Student-x,Student-y,Student-z,Difference-x,Difference-y,Difference-z,Intensity,Angle
65.554,-0.173,0.08,0.04,-0.054,0.001,0.118,0.119,-0.078,0.077,0,0
65.572,-0.175,0.078,0.038,-0.047,0.005,0.119,0.128,-0.073,0.081,0,0
65.588,-0.177,0.077,0.04,-0.044,0.008,0.122,0.133,-0.069,0.082,0,0
65.604,-0.179,0.077,0.041,-0.038,0.012,0.127,0.141,-0.065,0.085,0,0
65.624,-0.172,0.059,0.04,-0.032,0.014,0.121,0.14,-0.045,0.081,0,0
65.642,-0.164,0.045,0.047,-0.028,0.015,0.124,0.136,-0.03,0.077,0,0
65.659,-0.166,0.043,0.051,-0.029,0.005,0.114,0.137,-0.037,0.063,0,0
65.683,-0.167,0.038,0.057,-0.033,-0.003,0.115,0.134,-0.041,0.058,0,0
65.703,-0.173,0.037,0.073,-0.026,0.003,0.116,0.147,-0.034,0.043,0,0
65.722,-0.175,0.037,0.073,-0.022,0.006,0.118,0.153,-0.031,0.045,0,0
65.742,-0.189,0.049,0.07,-0.017,0.009,0.103,0.172,-0.04,0.033,0,0
65.758,-0.187,0.044,0.069,-0.015,0.009,0.107,0.173,-0.035,0.038,0,0
65.773,-0.19,0.045,0.065,-0.008,0.01,0.106,0.182,-0.035,0.041,0,0
65.791,-0.191,0.047,0.064,-0.003,0.012,0.108,0.189,-0.035,0.044,0,0
65.812,-0.19,0.043,0.063,-0.013,-0.007,0.102,0.178,-0.05,0.039,0,0
65.83,-0.183,0.035,0.065,-0.015,-0.011,0.099,0.169,-0.046,0.034,0,0
65.846,-0.182,0.032,0.069,-0.02,-0.02,0.089,0.162,-0.052,0.02,0,0
65.865,-0.18,0.033,0.073,-0.021,-0.015,0.093,0.159,-0.047,0.02,0,0
65.881,-0.178,0.029,0.072,-0.022,-0.016,0.091,0.156,-0.045,0.019,0,0
65.896,-0.18,0.026,0.072,-0.023,-0.015,0.091,0.157,-0.041,0.019,0,0
65.916,-0.167,0.014,0.078,-0.025,-0.012,0.084,0.142,-0.026,0.006,0,0
65.935,-0.167,0.009,0.086,-0.031,-0.019,0.08,0.136,-0.028,-0.006,0,0
65.956,-0.165,-0.003,0.081,-0.031,-0.011,0.08,0.133,-0.008,-0.001,0,0
65.971,-0.174,-0.008,0.078,-0.033,-0.011,0.08,0.141,-0.002,0.001,0,0
65.989,-0.176,-0.013,0.069,-0.037,-0.012,0.078,0.139,0.001,0.009,0,0
66.009,-0.173,-0.021,0.064,-0.036,-0.006,0.077,0.136,0.015,0.013,0,0
66.027,-0.169,-0.026,0.063,-0.038,-0.006,0.074,0.131,0.02,0.011,0,0
66.049,-0.169,-0.03,0.062,-0.046,-0.014,0.072,0.123,0.016,0.011,0,0
66.066,-0.178,-0.029,0.06,-0.047,-0.012,0.073,0.132,0.017,0.012,0,0
66.084,-0.182,-0.03,0.06,-0.046,-0.012,0.072,0.136,0.019,0.012,0,0
66.101,-0.192,-0.026,0.054,-0.049,-0.017,0.069,0.143,0.008,0.015,0,0
66.121,-0.2,-0.024,0.05,-0.055,-0.023,0.066,0.145,0.001,0.017,0,0
66.135,-0.204,-0.028,0.051,-0.06,-0.025,0.064,0.144,0.003,0.013,0,0
66.156,-0.207,-0.032,0.053,-0.064,-0.026,0.063,0.143,0.006,0.01,0,0
66.174,-0.215,-0.025,0.067,-0.066,-0.023,0.064,0.149,0.002,-0.003,0,0
66.197,-0.217,-0.028,0.073,-0.069,-0.02,0.068,0.148,0.008,-0.005,0,0
66.213,-0.222,-0.035,0.074,-0.072,-0.018,0.071,0.15,0.016,-0.003,0,0
66.255,-0.223,-0.038,0.073,-0.084,-0.011,0.076,0.138,0.027,0.003,0,0
66.272,-0.217,-0.046,0.07,-0.088,-0.008,0.08,0.129,0.038,0.01,0,0
66.29,-0.21,-0.043,0.056,-0.093,-0.007,0.085,0.117,0.036,0.029,0,0
66.304,-0.204,-0.045,0.054,-0.098,-0.008,0.088,0.106,0.037,0.034,0,0
66.321,-0.199,-0.047,0.054,-0.103,-0.009,0.092,0.096,0.038,0.038,0,0
66.364,-0.199,-0.025,0.023,-0.115,-0.014,0.098,0.083,0.011,0.074,0,0
66.38,-0.186,-0.023,0.018,-0.12,-0.018,0.097,0.066,0.006,0.08,0,0
66.397,-0.172,-0.025,0.016,-0.124,-0.02,0.096,0.048,0.005,0.08,0,0
66.437,-0.145,-0.028,0.009,-0.129,-0.02,0.091,0.015,0.007,0.082,0,0
66.456,-0.126,-0.032,0.012,-0.13,-0.015,0.089,-0.004,0.017,0.078,0,0
66.471,-0.105,-0.04,0.017,-0.129,-0.007,0.09,-0.024,0.033,0.073,0,0
66.486,-0.088,-0.047,0.023,-0.128,-0.0,0.091,-0.04,0.047,0.068,0,0
66.521,-0.042,-0.066,0.046,-0.125,0.014,0.091,-0.083,0.081,0.045,0,0
66.539,-0.015,-0.074,0.072,-0.13,0.014,0.089,-0.114,0.088,0.017,0,0
66.56,0.021,-0.084,0.111,-0.139,0.011,0.084,-0.16,0.095,-0.027,0,0
66.577,0.05,-0.096,0.142,-0.144,0.009,0.08,-0.194,0.106,-0.062,0,0
66.592,0.069,-0.103,0.164,-0.15,0.008,0.075,-0.219,0.111,-0.089,0,0
66.605,0.089,-0.108,0.187,-0.153,0.008,0.072,-0.243,0.117,-0.114,0,0
66.623,0.113,-0.111,0.209,-0.159,0.008,0.067,-0.272,0.119,-0.142,0.361,1.57
66.638,0.145,-0.112,0.236,-0.164,0.007,0.063,-0.309,0.119,-0.173,0.442,1.57
66.656,0.169,-0.112,0.256,-0.169,0.007,0.059,-0.338,0.119,-0.198,0.504,1.57
66.674,0.198,-0.113,0.284,-0.155,0.023,0.047,-0.353,0.135,-0.237,0.603,1.57
66.694,0.25,-0.118,0.327,-0.147,0.026,0.041,-0.397,0.144,-0.285,0.726,1.57
66.709,0.273,-0.124,0.356,-0.154,0.026,0.042,-0.427,0.15,-0.314,0.799,1.57
66.724,0.283,-0.132,0.373,-0.146,0.034,0.033,-0.429,0.166,-0.34,0.865,1.57
66.742,0.296,-0.145,0.398,-0.148,0.033,0.024,-0.443,0.178,-0.374,0.952,1.57
66.764,0.306,-0.161,0.416,-0.153,0.034,0.026,-0.459,0.195,-0.39,0.993,1.57
66.782,0.314,-0.182,0.44,-0.158,0.036,0.047,-0.472,0.218,-0.394,1,1.57
66.801,0.329,-0.183,0.448,-0.14,0.06,0.028,-0.469,0.243,-0.42,1,1.57
66.818,0.33,-0.2,0.464,-0.145,0.062,0.029,-0.476,0.262,-0.435,1,1.57
66.834,0.329,-0.208,0.478,-0.153,0.062,0.037,-0.482,0.27,-0.441,1,1.57
66.871,0.338,-0.217,0.485,-0.154,0.063,0.034,-0.492,0.28,-0.451,1,1.57
66.901,0.357,-0.254,0.518,-0.148,0.067,0.031,-0.505,0.321,-0.487,1,1.57
66.918,0.367,-0.263,0.52,-0.174,0.034,0.032,-0.541,0.297,-0.488,1,1.57
66.936,0.387,-0.28,0.509,-0.169,0.033,0.036,-0.556,0.313,-0.472,1,1.57
66.953,0.383,-0.3,0.516,-0.164,0.032,0.033,-0.548,0.332,-0.484,1,1.57
66.991,0.393,-0.341,0.516,-0.142,0.057,0.055,-0.534,0.398,-0.461,1,1.57
67.013,0.411,-0.375,0.494,-0.156,0.023,0.063,-0.567,0.398,-0.432,1,1.57
67.027,0.415,-0.4,0.488,-0.148,0.004,0.051,-0.564,0.404,-0.437,1,1.57
67.065,0.446,-0.42,0.476,-0.134,-0.008,0.053,-0.58,0.412,-0.422,1,1.57
67.083,0.471,-0.422,0.487,-0.134,-0.014,0.065,-0.605,0.409,-0.421,1,1.57
67.101,0.485,-0.442,0.489,-0.132,-0.018,0.071,-0.616,0.425,-0.418,1,6.28
67.125,0.505,-0.452,0.498,-0.133,-0.035,0.088,-0.638,0.417,-0.41,1,6.28
67.146,0.546,-0.46,0.498,-0.131,-0.049,0.092,-0.677,0.411,-0.406,1,6.28
67.167,0.559,-0.477,0.506,-0.137,-0.072,0.092,-0.696,0.404,-0.415,1,1.57
67.183,0.596,-0.483,0.507,-0.137,-0.078,0.089,-0.732,0.405,-0.417,1,1.57
67.203,0.606,-0.499,0.518,-0.138,-0.089,0.098,-0.745,0.41,-0.42,1,1.57
67.226,0.615,-0.518,0.529,-0.141,-0.093,0.101,-0.755,0.424,-0.428,1,1.57
67.245,0.625,-0.545,0.517,-0.144,-0.097,0.106,-0.769,0.448,-0.411,1,6.28
67.269,0.633,-0.565,0.525,-0.133,-0.062,0.149,-0.766,0.503,-0.376,1,6.28
67.285,0.642,-0.589,0.53,-0.14,-0.069,0.15,-0.782,0.52,-0.38,1,6.28
67.304,0.648,-0.609,0.533,-0.146,-0.074,0.158,-0.794,0.535,-0.375,1,6.28
67.319,0.644,-0.63,0.532,-0.151,-0.082,0.163,-0.795,0.547,-0.369,1,6.28
67.339,0.665,-0.647,0.525,-0.16,-0.093,0.166,-0.824,0.555,-0.359,1,6.28
67.357,0.682,-0.671,0.508,-0.165,-0.099,0.173,-0.847,0.571,-0.335,1,6.28
67.378,0.683,-0.7,0.497,-0.168,-0.105,0.178,-0.851,0.595,-0.32,1,6.28
67.415,0.682,-0.727,0.489,-0.183,-0.128,0.185,-0.866,0.599,-0.304,1,6.28
67.432,0.704,-0.77,0.472,-0.191,-0.137,0.186,-0.895,0.633,-0.286,1,6.28
67.449,0.706,-0.79,0.465,-0.197,-0.145,0.186,-0.903,0.645,-0.279,1,6.28
67.467,0.708,-0.805,0.46,-0.203,-0.155,0.187,-0.911,0.65,-0.274,1,6.28
67.511,0.732,-0.805,0.46,-0.21,-0.167,0.186,-0.942,0.638,-0.274,1,6.28
67.532,0.762,-0.816,0.453,-0.205,-0.166,0.151,-0.967,0.65,-0.302,1,6.28
67.554,0.78,-0.819,0.452,-0.209,-0.178,0.144,-0.989,0.641,-0.308,1,6.28
67.571,0.795,-0.809,0.454,-0.217,-0.204,0.135,-1.012,0.604,-0.318,1,6.28
67.613,0.832,-0.778,0.46,-0.214,-0.224,0.135,-1.047,0.554,-0.325,1,6.28
67.634,0.85,-0.778,0.463,-0.213,-0.229,0.137,-1.062,0.549,-0.326,1,6.28
67.652,0.858,-0.777,0.464,-0.221,-0.261,0.135,-1.079,0.515,-0.329,1,6.28
67.674,0.865,-0.777,0.463,-0.221,-0.272,0.132,-1.086,0.505,-0.331,1,6.28
67.692,0.87,-0.779,0.457,-0.221,-0.285,0.129,-1.091,0.494,-0.328,1,6.28
67.707,0.872,-0.781,0.455,-0.216,-0.283,0.126,-1.088,0.498,-0.328,1,6.28
67.727,0.886,-0.775,0.446,-0.212,-0.279,0.119,-1.099,0.496,-0.327,1,6.28
67.75,0.889,-0.776,0.438,-0.213,-0.278,0.117,-1.102,0.498,-0.321,1,6.28
67.768,0.903,-0.794,0.407,-0.207,-0.269,0.123,-1.11,0.525,-0.284,1,6.28
67.788,0.904,-0.794,0.401,-0.206,-0.265,0.123,-1.11,0.528,-0.278,1,6.28
67.806,0.906,-0.792,0.397,-0.21,-0.275,0.122,-1.117,0.517,-0.275,1,6.28
67.828,0.908,-0.789,0.391,-0.21,-0.271,0.121,-1.118,0.519,-0.27,1,6.28
67.841,0.91,-0.787,0.385,-0.209,-0.268,0.119,-1.118,0.519,-0.266,1,6.28
67.859,0.913,-0.784,0.382,-0.205,-0.263,0.117,-1.118,0.521,-0.265,1,6.28
67.879,0.936,-0.768,0.379,-0.201,-0.255,0.117,-1.136,0.513,-0.262,1,6.28
67.897,0.955,-0.762,0.368,-0.198,-0.251,0.115,-1.153,0.51,-0.253,1,6.28
67.935,0.975,-0.731,0.361,-0.182,-0.221,0.099,-1.157,0.51,-0.263,1,6.28
67.953,0.977,-0.721,0.363,-0.178,-0.218,0.099,-1.155,0.503,-0.265,1,6.28
67.974,0.986,-0.706,0.364,-0.173,-0.211,0.098,-1.159,0.495,-0.266,1,6.28
67.998,1.002,-0.682,0.351,-0.154,-0.171,0.118,-1.156,0.511,-0.232,1,6.28
68.019,1.016,-0.654,0.358,-0.151,-0.166,0.118,-1.167,0.488,-0.24,1,6.28
68.038,1.025,-0.633,0.366,-0.146,-0.158,0.111,-1.171,0.474,-0.256,1,6.28
68.053,1.033,-0.612,0.372,-0.134,-0.134,0.118,-1.167,0.478,-0.254,1,6.28
68.068,1.04,-0.598,0.371,-0.135,-0.134,0.101,-1.175,0.464,-0.27,1,6.28
68.089,1.048,-0.582,0.368,-0.129,-0.122,0.098,-1.178,0.46,-0.27,1,6.28
68.107,1.054,-0.559,0.371,-0.127,-0.118,0.1,-1.181,0.442,-0.271,1,6.28
68.126,1.06,-0.555,0.356,-0.128,-0.119,0.095,-1.188,0.436,-0.261,1,6.28
68.157,1.066,-0.521,0.362,-0.123,-0.107,0.092,-1.189,0.415,-0.27,1,6.28
68.175,1.082,-0.532,0.327,-0.123,-0.108,0.085,-1.205,0.424,-0.242,1,6.28
68.191,1.097,-0.551,0.298,-0.117,-0.103,0.084,-1.214,0.447,-0.214,1,6.28
68.212,1.104,-0.537,0.298,-0.103,-0.084,0.079,-1.207,0.453,-0.219,1,6.28
68.228,1.12,-0.486,0.33,-0.088,-0.058,0.083,-1.209,0.428,-0.247,1,6.28
68.253,1.13,-0.444,0.352,-0.082,-0.054,0.079,-1.211,0.389,-0.274,0.992,6.28
68.276,1.139,-0.394,0.377,-0.071,-0.034,0.086,-1.21,0.36,-0.29,0.917,6.28
68.293,1.149,-0.342,0.406,-0.067,-0.028,0.087,-1.216,0.314,-0.318,0.81,1.57
68.319,1.152,-0.313,0.419,-0.063,-0.026,0.089,-1.214,0.287,-0.33,0.84,1.57
68.336,1.162,-0.264,0.445,-0.055,-0.018,0.095,-1.217,0.245,-0.35,0.891,1.57
68.355,1.167,-0.236,0.456,-0.049,-0.015,0.078,-1.216,0.221,-0.379,0.964,1.57
68.374,1.172,-0.201,0.473,-0.043,-0.012,0.079,-1.216,0.189,-0.394,1,1.57
68.395,1.17,-0.193,0.453,-0.038,-0.008,0.081,-1.208,0.185,-0.372,0.947,1.57
68.41,1.168,-0.195,0.439,-0.034,-0.005,0.081,-1.202,0.189,-0.359,0.913,1.57
68.427,1.163,-0.187,0.448,-0.038,-0.017,0.064,-1.201,0.17,-0.383,0.977,1.57
68.466,1.166,-0.156,0.457,-0.031,0.001,0.081,-1.197,0.158,-0.376,0.959,1.57
68.485,1.163,-0.143,0.411,-0.027,0.007,0.082,-1.191,0.15,-0.329,0.838,1.57
68.506,1.15,-0.155,0.383,-0.019,0.03,0.093,-1.169,0.185,-0.29,0.74,1.57
68.524,1.146,-0.144,0.378,-0.017,0.035,0.096,-1.163,0.178,-0.282,0.719,1.57
68.541,1.15,-0.106,0.391,-0.014,0.052,0.105,-1.164,0.158,-0.286,0.729,1.57
68.56,1.156,-0.06,0.412,-0.025,0.032,0.094,-1.181,0.093,-0.319,0.811,1.57
68.574,1.157,-0.025,0.434,-0.036,0.009,0.087,-1.193,0.034,-0.347,0.883,1.57
68.592,1.16,0.02,0.466,-0.035,0.01,0.092,-1.195,-0.009,-0.374,0.953,1.57
68.611,1.165,0.077,0.501,-0.037,0.01,0.096,-1.202,-0.067,-0.404,1,1.57
68.628,1.168,0.134,0.535,-0.042,-0.004,0.083,-1.21,-0.137,-0.452,1,1.57
68.655,1.171,0.189,0.571,-0.045,-0.001,0.097,-1.216,-0.19,-0.475,1,1.57
68.674,1.174,0.273,0.629,-0.051,-0.012,0.089,-1.225,-0.285,-0.539,1,1.57
68.695,1.178,0.328,0.665,-0.059,-0.028,0.087,-1.237,-0.355,-0.578,1,1.57
68.714,1.181,0.378,0.697,-0.062,-0.034,0.08,-1.243,-0.412,-0.617,1,1.57
68.731,1.183,0.424,0.725,-0.07,-0.049,0.078,-1.253,-0.473,-0.647,1,1.57
68.75,1.167,0.351,0.655,-0.076,-0.053,0.082,-1.243,-0.403,-0.573,1,1.57
68.785,1.177,0.449,0.727,-0.088,-0.07,0.095,-1.264,-0.519,-0.632,1,1.57
68.805,1.16,0.474,0.74,-0.084,-0.07,0.094,-1.245,-0.544,-0.646,1,1.57
68.822,1.16,0.516,0.761,-0.083,-0.071,0.092,-1.242,-0.587,-0.67,1,1.57
68.839,1.16,0.56,0.787,-0.082,-0.073,0.094,-1.242,-0.633,-0.693,1,1.57
68.856,1.154,0.583,0.79,-0.086,-0.078,0.101,-1.24,-0.661,-0.688,1,1.57
68.878,1.155,0.631,0.822,-0.088,-0.079,0.106,-1.244,-0.71,-0.715,1,1.57
68.896,1.145,0.659,0.819,-0.09,-0.08,0.11,-1.234,-0.739,-0.709,1,3.14
68.912,1.15,0.61,0.793,-0.114,-0.106,0.183,-1.264,-0.716,-0.61,1,3.14
68.929,1.152,0.632,0.803,-0.11,-0.107,0.182,-1.262,-0.738,-0.621,1,3.14
68.955,1.146,0.647,0.801,-0.119,-0.106,0.19,-1.264,-0.754,-0.611,1,3.14
68.973,1.147,0.681,0.817,-0.121,-0.108,0.192,-1.268,-0.789,-0.625,1,3.14
68.99,1.136,0.638,0.79,-0.12,-0.11,0.194,-1.256,-0.748,-0.596,1,3.14
69.007,1.137,0.652,0.793,-0.12,-0.111,0.197,-1.257,-0.764,-0.596,1,3.14
69.026,1.135,0.666,0.793,-0.13,-0.133,0.208,-1.265,-0.799,-0.585,1,3.14
69.045,1.131,0.673,0.788,-0.123,-0.132,0.197,-1.253,-0.805,-0.591,1,3.14
69.062,1.131,0.677,0.782,-0.141,-0.157,0.204,-1.272,-0.834,-0.577,1,3.14
69.084,1.13,0.681,0.775,-0.14,-0.159,0.197,-1.27,-0.84,-0.578,1,3.14
69.1,1.131,0.685,0.771,-0.143,-0.161,0.195,-1.274,-0.846,-0.575,1,3.14
69.118,1.129,0.677,0.757,-0.151,-0.163,0.199,-1.28,-0.841,-0.558,1,3.14
69.136,1.128,0.668,0.743,-0.154,-0.165,0.205,-1.282,-0.833,-0.539,1,3.14
69.152,1.136,0.611,0.692,-0.152,-0.164,0.199,-1.288,-0.774,-0.493,1,3.14
69.166,1.134,0.599,0.676,-0.156,-0.17,0.18,-1.291,-0.768,-0.496,1,3.14
69.186,1.131,0.59,0.666,-0.157,-0.158,0.15,-1.287,-0.748,-0.516,1,3.14
69.204,1.128,0.578,0.651,-0.147,-0.132,0.113,-1.275,-0.711,-0.539,1,3.14
69.22,1.128,0.558,0.632,-0.151,-0.132,0.109,-1.278,-0.69,-0.523,1,3.14
69.237,1.125,0.544,0.615,-0.148,-0.126,0.102,-1.273,-0.67,-0.513,1,3.14
69.256,1.154,0.257,0.41,-0.159,-0.139,0.123,-1.313,-0.396,-0.287,1,3.14
69.273,1.133,0.192,0.317,-0.161,-0.138,0.12,-1.294,-0.33,-0.196,0.84,3.14
69.293,1.138,0.196,0.33,-0.169,-0.14,0.124,-1.307,-0.336,-0.206,0.856,3.14
69.31,1.138,0.198,0.327,-0.168,-0.14,0.119,-1.306,-0.337,-0.209,0.859,3.14
69.351,1.138,0.184,0.311,-0.178,-0.143,0.126,-1.316,-0.327,-0.185,0.832,3.14
69.368,1.136,0.187,0.317,-0.178,-0.146,0.128,-1.314,-0.333,-0.189,0.849,3.14
69.397,1.137,0.185,0.311,-0.181,-0.146,0.132,-1.318,-0.331,-0.179,0.843,3.14
69.416,1.144,0.184,0.316,-0.172,-0.099,0.115,-1.317,-0.282,-0.201,0.719,3.14
69.432,1.146,0.184,0.317,-0.162,-0.069,0.091,-1.308,-0.253,-0.227,0.645,3.14
69.449,1.145,0.179,0.315,-0.165,-0.068,0.087,-1.31,-0.248,-0.229,0.631,3.14
69.469,1.142,0.175,0.314,-0.167,-0.069,0.079,-1.309,-0.244,-0.235,0.622,3.14
69.507,1.143,0.173,0.315,-0.182,-0.082,0.084,-1.325,-0.255,-0.231,0.651,3.14
69.526,1.135,0.171,0.305,-0.185,-0.083,0.095,-1.32,-0.254,-0.211,0.646,3.14
69.545,1.133,0.164,0.301,-0.193,-0.083,0.094,-1.326,-0.247,-0.207,0.63,3.14
69.585,1.12,0.122,0.26,-0.191,-0.08,0.09,-1.311,-0.202,-0.17,0.514,3.14
69.608,1.116,0.114,0.256,-0.191,-0.079,0.087,-1.307,-0.193,-0.169,0.492,3.14
69.623,1.107,0.093,0.233,-0.185,-0.079,0.076,-1.291,-0.173,-0.156,0.44,3.14
69.659,1.108,0.085,0.228,-0.178,-0.053,0.094,-1.286,-0.138,-0.134,0.35,3.14
69.677,1.098,0.054,0.196,-0.167,-0.035,0.074,-1.264,-0.089,-0.122,0,0
69.695,1.094,0.025,0.17,-0.167,-0.036,0.068,-1.261,-0.061,-0.101,0,0
69.717,1.078,-0.004,0.146,-0.166,-0.046,0.081,-1.244,-0.042,-0.065,0,0
69.734,1.063,-0.066,0.097,-0.164,-0.063,0.068,-1.227,0.003,-0.03,0,0
69.753,1.046,-0.099,0.077,-0.155,-0.058,0.043,-1.2,0.041,-0.035,0,0
69.77,1.0,-0.155,0.036,-0.15,-0.057,0.04,-1.149,0.097,0.004,0,0
69.788,0.971,-0.184,0.017,-0.147,-0.062,0.035,-1.118,0.122,0.018,0,0
69.808,0.893,-0.226,0.003,-0.144,-0.063,0.04,-1.037,0.164,0.037,0.417,6.28
69.824,0.819,-0.267,-0.016,-0.145,-0.074,0.038,-0.963,0.193,0.053,0.491,6.28
69.842,0.786,-0.27,-0.014,-0.143,-0.081,0.043,-0.929,0.189,0.057,0.482,6.28
69.865,0.72,-0.287,-0.012,-0.135,-0.074,0.05,-0.855,0.213,0.063,0.542,6.28
69.884,0.645,-0.297,-0.007,-0.137,-0.086,0.053,-0.782,0.211,0.06,0.537,6.28
69.898,0.629,-0.3,-0.008,-0.136,-0.084,0.053,-0.765,0.217,0.061,0.552,6.28
69.919,0.601,-0.308,-0.011,-0.134,-0.083,0.053,-0.735,0.225,0.064,0.573,6.28
69.935,0.586,-0.311,-0.011,-0.128,-0.069,0.058,-0.714,0.242,0.069,0.616,6.28
69.95,0.58,-0.313,-0.012,-0.125,-0.066,0.058,-0.705,0.247,0.07,0.629,6.28
69.968,0.551,-0.315,-0.004,-0.121,-0.063,0.066,-0.672,0.252,0.069,0.642,6.28
69.984,0.546,-0.317,-0.006,-0.117,-0.052,0.069,-0.663,0.265,0.075,0.676,6.28
70.004,0.541,-0.319,-0.006,-0.117,-0.055,0.065,-0.659,0.264,0.071,0.673,6.28
70.023,0.513,-0.325,-0.008,-0.121,-0.066,0.059,-0.634,0.258,0.067,0.658,6.28
70.06,0.494,-0.333,-0.009,-0.12,-0.065,0.054,-0.613,0.268,0.063,0.682,6.28
70.075,0.495,-0.334,-0.009,-0.122,-0.064,0.05,-0.616,0.27,0.058,0.687,6.28
70.095,0.463,-0.352,-0.023,-0.125,-0.071,0.039,-0.588,0.281,0.062,0.715,6.28
70.115,0.441,-0.357,-0.022,-0.119,-0.055,0.037,-0.56,0.301,0.059,0.768,6.28
70.137,0.418,-0.366,-0.025,-0.115,-0.046,0.034,-0.533,0.321,0.06,0.816,6.28
70.155,0.414,-0.369,-0.026,-0.113,-0.04,0.023,-0.526,0.329,0.049,0.839,6.28
70.171,0.354,-0.388,-0.032,-0.113,-0.039,0.02,-0.467,0.349,0.052,0.888,6.28
70.187,0.32,-0.391,-0.025,-0.108,-0.028,0.009,-0.427,0.363,0.034,0.924,6.28
70.209,0.271,-0.397,-0.02,-0.105,-0.029,-0.004,-0.375,0.368,0.017,0.937,6.28
70.229,0.182,-0.406,-0.007,-0.104,-0.03,-0.015,-0.286,0.375,-0.007,0.956,6.28
70.248,0.103,-0.412,0.004,-0.097,-0.024,-0.025,-0.2,0.388,-0.029,0.987,6.28
70.267,0.03,-0.417,0.017,-0.099,-0.034,-0.029,-0.129,0.383,-0.046,0.976,6.28
70.285,-0.056,-0.424,0.034,-0.093,-0.033,-0.026,-0.037,0.39,-0.061,0.993,6.28
70.302,-0.105,-0.429,0.043,-0.088,-0.037,-0.036,0.017,0.392,-0.078,0.998,6.28
70.321,-0.167,-0.434,0.057,-0.082,-0.04,-0.038,0.085,0.394,-0.094,1,6.28
70.339,-0.216,-0.438,0.067,-0.071,-0.033,-0.039,0.146,0.406,-0.106,1,6.28
70.356,-0.255,-0.445,0.075,-0.069,-0.043,-0.043,0.186,0.402,-0.118,1,6.28
70.374,-0.296,-0.449,0.084,-0.062,-0.044,-0.041,0.234,0.405,-0.125,1,6.28
70.391,-0.353,-0.454,0.097,-0.057,-0.046,-0.042,0.296,0.408,-0.139,1,6.28
70.411,-0.372,-0.458,0.102,-0.056,-0.044,-0.039,0.316,0.414,-0.141,1,6.28
70.428,-0.393,-0.465,0.104,-0.05,-0.033,-0.011,0.343,0.431,-0.115,1,6.28
70.445,-0.396,-0.465,0.108,-0.052,-0.031,-0.002,0.344,0.434,-0.11,1,6.28
70.464,-0.401,-0.468,0.106,-0.047,-0.028,-0.013,0.354,0.44,-0.119,1,6.28
70.483,-0.416,-0.469,0.113,-0.046,-0.023,-0.021,0.37,0.447,-0.133,1,6.28
70.5,-0.418,-0.469,0.115,-0.045,-0.014,-0.003,0.372,0.455,-0.119,1,6.28
70.517,-0.419,-0.47,0.118,-0.05,-0.016,0.02,0.369,0.454,-0.098,1,6.28
70.535,-0.419,-0.471,0.119,-0.053,-0.009,0.037,0.366,0.462,-0.082,1,6.28
70.552,-0.424,-0.473,0.121,-0.054,-0.007,0.041,0.37,0.466,-0.08,1,6.28
70.566,-0.425,-0.476,0.12,-0.056,-0.006,0.043,0.369,0.47,-0.077,1,6.28
70.583,-0.427,-0.476,0.121,-0.056,-0.001,0.047,0.372,0.475,-0.074,1,6.28
70.602,-0.429,-0.477,0.121,-0.052,0.007,0.04,0.377,0.484,-0.082,1,6.28
70.62,-0.43,-0.478,0.122,-0.053,0.008,0.042,0.377,0.486,-0.08,1,6.28
70.641,-0.439,-0.478,0.125,-0.055,0.003,0.035,0.384,0.482,-0.091,1,6.28
70.66,-0.442,-0.479,0.128,-0.058,-0.0,0.041,0.384,0.479,-0.087,1,6.28
70.678,-0.446,-0.48,0.131,-0.057,0.005,0.042,0.389,0.485,-0.09,1,6.28
70.696,-0.451,-0.48,0.134,-0.06,0.0,0.043,0.391,0.481,-0.091,1,6.28
70.713,-0.46,-0.483,0.139,-0.059,0.008,0.051,0.401,0.49,-0.088,1,6.28
70.73,-0.479,-0.494,0.147,-0.058,0.016,0.047,0.421,0.509,-0.1,1,6.28
70.749,-0.486,-0.496,0.151,-0.06,0.015,0.05,0.426,0.511,-0.101,1,6.28
70.806,-0.533,-0.513,0.164,-0.063,0.015,0.063,0.47,0.528,-0.101,1,6.28
70.827,-0.564,-0.514,0.171,-0.067,0.001,0.052,0.496,0.515,-0.118,1,6.28
70.847,-0.614,-0.52,0.182,-0.07,-0.005,0.055,0.544,0.515,-0.127,1,6.28
70.863,-0.659,-0.527,0.192,-0.067,-0.001,0.051,0.592,0.526,-0.141,1,6.28
70.883,-0.685,-0.534,0.2,-0.067,-0.004,0.054,0.618,0.53,-0.146,1,6.28
70.9,-0.697,-0.529,0.202,-0.066,-0.0,0.054,0.631,0.529,-0.148,1,6.28
70.919,-0.723,-0.524,0.202,-0.066,-0.001,0.057,0.657,0.523,-0.145,1,6.28
70.937,-0.724,-0.494,0.174,-0.068,0.001,0.056,0.657,0.495,-0.118,1,6.28
70.955,-0.727,-0.484,0.17,-0.065,0.003,0.06,0.661,0.487,-0.111,1,6.28
70.977,-0.728,-0.472,0.167,-0.067,0.001,0.058,0.662,0.473,-0.109,1,6.28
70.995,-0.683,-0.376,0.109,-0.069,-0.003,0.065,0.614,0.373,-0.044,0.95,6.28
71.015,-0.683,-0.359,0.1,-0.067,0.003,0.066,0.617,0.362,-0.034,0.922,6.28
