Time,Teacher-x,Teacher-y,Teacher-z,Student-x,Student-y,Student-z,Difference-x,Difference-y,Difference-z,Teacher Intensity,Student Intensity,Angle Teacher,Angle Student,Ball-x,Ball-y,Target-x,Target-y,Score
38.394,-0.001,-0.001,0.0,0.0,-0.0,-0.0,0.001,0.001,-0.0,0.0,0.0,0,0,200,200,115,285,0
38.413,-0.0,-0.001,0.001,0.0,0.0,-0.0,0.0,0.001,-0.001,0.0,0.0,0,0,200,200,115,285,0
38.437,-0.003,0.001,-0.0,0.0,0.0,-0.0,0.003,-0.001,0.0,0.0,0.0,0,0,200,200,115,285,0
38.457,-0.001,-0.0,0.001,0.0,0.0,-0.0,0.001,0.0,-0.001,0.0,0.0,0,0,200,200,115,285,0
38.476,-0.001,-0.001,0.002,0.0,0.0,-0.0,0.001,0.001,-0.002,0.0,0.0,0,0,200,200,115,285,0
38.497,-0.001,-0.001,0.002,0.0,-0.0,-0.0,0.001,0.001,-0.002,0.0,0.0,0,0,200,200,115,285,0
38.54,-0.001,0.001,-0.0,0.0,0.0,-0.0,0.001,-0.001,-0.0,0.0,0.0,0,0,200,200,115,285,0
38.564,-0.0,-0.001,0.002,0.0,0.0,-0.0,0.0,0.001,-0.002,0.0,0.0,0,0,200,200,115,285,0
38.586,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0,0,200,200,115,285,0
38.608,0.002,-0.001,0.001,0.0,-0.0,-0.0,-0.002,0.001,-0.001,0.0,0.0,0,0,200,200,115,285,0
38.625,0.002,-0.001,0.001,0.0,0.0,-0.0,-0.002,0.001,-0.001,0.0,0.0,0,0,200,200,115,285,0
38.646,0.002,-0.001,0.001,0.0,0.0,-0.0,-0.002,0.001,-0.001,0.0,0.0,0,0,200,200,115,285,0
38.668,0.001,0.0,-0.0,0.0,-0.0,-0.0,-0.001,-0.0,0.0,0.0,0.0,0,0,200,200,115,285,0
38.707,0.0,-0.0,-0.001,0.0,0.0,-0.0,-0.0,0.0,0.001,0.0,0.0,0,0,200,200,115,285,0
38.734,0.001,-0.001,-0.0,0.0,-0.0,-0.0,-0.001,0.001,0.0,0.0,0.0,0,0,200,200,115,285,0
38.755,0.0,-0.0,-0.001,0.0,-0.0,-0.0,0.0,0.0,0.001,0.0,0.0,0,0,200,200,115,285,0
38.777,0.002,-0.001,-0.001,0.0,-0.0,-0.0,-0.002,0.001,0.001,0.0,0.0,0,0,200,200,115,285,0
38.802,0.001,0.001,-0.002,0.0,-0.0,0.0,-0.001,-0.001,0.002,0.0,0.0,0,0,200,200,115,285,0
38.823,0.001,0.0,-0.001,0.0,-0.0,-0.0,-0.001,-0.0,0.001,0.0,0.0,0,0,200,200,115,285,0
38.844,0.003,-0.001,-0.0,0.0,-0.0,-0.0,-0.003,0.001,0.0,0.0,0.0,0,0,200,200,115,285,0
38.87,0.003,-0.0,-0.001,0.0,-0.0,-0.0,-0.003,0.0,0.001,0.0,0.0,0,0,200,200,115,285,0
38.893,0.003,0.0,-0.001,0.0,-0.0,-0.0,-0.003,-0.0,0.001,0.0,0.0,0,0,200,200,115,285,0
38.919,0.002,0.001,-0.001,0.0,-0.0,-0.0,-0.002,-0.001,0.001,0.0,0.0,0,0,200,200,115,285,0
38.938,0.002,0.001,-0.002,0.0,-0.0,-0.0,-0.001,-0.001,0.002,0.0,0.0,0,0,200,200,115,285,0
38.959,0.003,0.0,-0.001,0.0,-0.0,-0.0,-0.003,-0.0,0.001,0.0,0.0,0,0,200,200,115,285,0
38.98,0.004,-0.001,-0.001,0.0,-0.0,0.0,-0.004,0.001,0.001,0.0,0.0,0,0,200,200,115,285,0
38.999,0.002,0.001,-0.002,0.0,-0.0,0.0,-0.002,-0.001,0.002,0.0,0.0,0,0,200,200,115,285,0
39.02,0.002,0.002,-0.003,0.0,-0.0,0.0,-0.001,-0.002,0.003,0.0,0.0,0,0,200,200,115,285,0
39.043,0.003,-0.0,-0.0,0.0,-0.0,0.0,-0.002,0.0,0.001,0.0,0.0,0,0,200,200,115,285,0
39.064,0.003,0.0,-0.001,0.0,-0.0,0.0,-0.002,-0.0,0.001,0.0,0.0,0,0,200,200,115,285,0
39.083,0.002,0.001,-0.002,0.0,-0.0,-0.0,-0.002,-0.001,0.002,0.0,0.0,0,0,200,200,115,285,0
39.101,0.001,0.001,-0.002,0.0,-0.0,0.0,-0.001,-0.001,0.002,0.0,0.0,0,0,200,200,115,285,0
39.121,0.004,-0.001,-0.0,0.0,-0.0,0.0,-0.003,0.001,0.0,0.0,0.0,0,0,200,200,115,285,0
39.141,0.005,-0.001,-0.0,0.0,-0.0,0.0,-0.005,0.001,0.0,0.0,0.0,0,0,200,200,115,285,0
39.163,0.003,-0.001,-0.0,0.0,-0.0,0.0,-0.003,0.001,0.0,0.0,0.0,0,0,200,200,115,285,0
39.183,0.001,-0.0,-0.001,0.0,-0.0,0.0,-0.001,-0.0,0.001,0.0,0.0,0,0,200,200,115,285,0
39.202,0.001,0.001,-0.002,0.0,-0.0,0.0,-0.001,-0.002,0.002,0.0,0.0,0,0,200,200,115,285,0
39.22,0.001,0.003,-0.004,0.0,-0.0,0.0,-0.0,-0.003,0.004,0.0,0.0,0,0,200,200,115,285,0
39.247,0.001,0.002,-0.003,0.0,-0.0,0.0,-0.001,-0.002,0.004,0.0,0.0,0,0,200,200,115,285,0
39.275,-0.001,0.001,-0.002,0.0,-0.0,0.0,0.001,-0.002,0.002,0.0,0.0,0,0,200,200,115,285,0
39.298,0.001,0.001,-0.001,0.0,-0.0,0.0,-0.001,-0.001,0.001,0.0,0.0,0,0,200,200,115,285,0
39.322,-0.001,0.002,-0.002,0.0,-0.0,0.0,0.001,-0.002,0.002,0.0,0.0,0,0,200,200,115,285,0
39.344,0.001,-0.001,-0.0,0.0,-0.0,0.0,-0.001,0.001,0.0,0.0,0.0,0,0,200,200,115,285,0
39.364,-0.001,0.001,-0.001,0.0,-0.0,0.0,0.001,-0.001,0.001,0.0,0.0,0,0,200,200,115,285,0
39.386,-0.001,0.001,-0.001,-0.0,-0.0,0.0,0.001,-0.001,0.001,0.0,0.0,0,0,200,200,115,285,0
39.431,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,200,200,115,285,0
39.47,-0.002,0.002,-0.002,-0.0,-0.0,0.0,0.002,-0.002,0.002,0.0,0.0,0,0,200,200,115,285,0
39.491,0.001,0.0,-0.001,-0.0,-0.0,0.0,-0.001,-0.001,0.002,0.0,0.0,0,0,200,200,115,285,0
39.513,0.003,0.0,-0.001,-0.0,-0.0,0.0,-0.003,-0.0,0.001,0.0,0.0,0,0,200,200,115,285,0
39.536,0.0,0.001,-0.002,-0.0,-0.0,0.0,-0.0,-0.001,0.002,0.0,0.0,0,0,200,200,115,285,0
39.558,-0.0,-0.0,-0.001,-0.0,-0.0,0.0,0.0,0.0,0.001,0.0,0.0,0,0,200,200,115,285,0
39.575,0.002,-0.001,-0.001,-0.0,-0.0,0.0,-0.002,0.001,0.001,0.0,0.0,0,0,200,200,115,285,0
39.596,0.001,-0.0,-0.001,-0.0,-0.0,0.0,-0.001,0.0,0.001,0.0,0.0,0,0,200,200,115,285,0
39.636,-0.0,0.0,-0.001,-0.0,-0.0,0.0,0.0,-0.001,0.001,0.0,0.0,0,0,200,200,115,285,0
39.653,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,200,200,115,285,0
39.675,0.001,-0.002,0.001,-0.0,-0.0,0.0,-0.001,0.002,-0.001,0.0,0.0,0,0,200,200,115,285,0
39.697,0.001,-0.001,0.0,-0.0,-0.0,-0.0,-0.001,0.0,-0.0,0.0,0.0,0,0,200,200,115,285,0
39.718,-0.001,0.0,-0.001,-0.0,-0.0,-0.0,0.0,-0.001,0.001,0.0,0.0,0,0,200,200,115,285,0
39.739,0.001,-0.001,0.0,-0.0,-0.0,0.0,-0.001,0.001,-0.0,0.0,0.0,0,0,200,200,115,285,0
39.759,0.002,-0.002,0.001,-0.0,-0.0,0.0,-0.002,0.001,-0.001,0.0,0.0,0,0,200,200,115,285,0
39.78,0.001,-0.002,0.001,-0.0,-0.0,0.0,-0.002,0.002,-0.001,0.0,0.0,0,0,200,200,115,285,0
39.804,-0.001,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0,0,200,200,115,285,0
39.826,0.001,-0.001,0.001,-0.0,-0.0,0.0,-0.001,0.001,-0.001,0.0,0.0,0,0,200,200,115,285,0
39.852,0.001,0.001,-0.001,-0.0,-0.0,0.0,-0.001,-0.001,0.001,0.0,0.0,0,0,200,200,115,285,0
39.872,0.002,0.0,-0.0,-0.0,-0.0,0.0,-0.002,-0.001,0.001,0.0,0.0,0,0,200,200,115,285,0
39.894,0.002,-0.0,0.0,-0.0,-0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0,0,200,200,115,285,0
39.915,0.002,0.0,-0.001,-0.0,-0.0,0.0,-0.002,-0.0,0.001,0.0,0.0,0,0,200,200,115,285,0
39.934,-0.0,0.002,-0.002,-0.0,-0.0,0.0,0.0,-0.002,0.002,0.0,0.0,0,0,200,200,115,285,0
39.954,0.001,0.001,-0.002,-0.0,-0.0,0.0,-0.002,-0.001,0.002,0.0,0.0,0,0,200,200,115,285,0
39.973,0.003,-0.0,-0.001,-0.0,-0.0,0.0,-0.003,0.0,0.002,0.0,0.0,0,0,200,200,115,285,0
39.992,0.003,0.0,-0.002,-0.0,-0.0,0.0,-0.004,-0.0,0.002,0.0,0.0,0,0,200,200,115,285,0
40.014,0.003,0.0,-0.002,-0.0,-0.0,0.0,-0.003,-0.0,0.002,0.0,0.0,0,0,200,200,115,285,0
40.058,0.003,0.0,-0.001,-0.0,-0.0,0.0,-0.003,-0.0,0.001,0.0,0.0,0,0,200,200,115,285,0
40.081,0.003,-0.0,-0.0,-0.0,-0.0,0.0,-0.004,0.0,0.001,0.0,0.0,0,0,200,200,115,285,0
40.1,0.002,0.001,-0.002,-0.0,-0.0,0.0,-0.002,-0.001,0.002,0.0,0.0,0,0,200,200,115,285,0
40.125,0.002,0.001,-0.002,-0.0,-0.0,0.0,-0.002,-0.001,0.002,0.0,0.0,0,0,200,200,115,285,0
40.148,0.002,0.001,-0.002,-0.0,-0.0,0.0,-0.002,-0.001,0.002,0.0,0.0,0,0,200,200,115,285,0
40.164,0.001,0.001,-0.001,-0.0,-0.0,-0.0,-0.001,-0.001,0.001,0.0,0.0,0,0,200,200,115,285,0
40.207,0.001,0.001,-0.001,-0.0,-0.0,-0.0,-0.001,-0.001,0.001,0.0,0.0,0,0,200,200,115,285,0
40.228,0.003,-0.001,0.001,-0.0,-0.0,0.0,-0.004,0.001,-0.001,0.0,0.0,0,0,200,200,115,285,0
40.248,0.002,0.001,-0.001,-0.0,-0.0,0.0,-0.002,-0.001,0.001,0.0,0.0,0,0,200,200,115,285,0
40.269,0.002,0.001,-0.001,-0.0,-0.0,0.0,-0.002,-0.001,0.001,0.0,0.0,0,0,200,200,115,285,0
40.286,0.003,0.002,-0.002,-0.0,-0.0,-0.0,-0.003,-0.002,0.002,0.0,0.0,0,0,200,200,115,285,0
40.309,0.005,-0.0,-0.001,-0.0,-0.0,0.0,-0.005,-0.0,0.001,0.0,0.0,0,0,200,200,115,285,0
40.329,0.005,-0.0,-0.001,-0.0,-0.0,0.0,-0.005,0.0,0.001,0.0,0.0,0,0,200,200,115,285,0
40.351,0.002,0.001,-0.001,-0.0,-0.0,0.0,-0.002,-0.001,0.001,0.0,0.0,0,0,200,200,115,285,0
40.376,0.002,0.001,-0.001,-0.0,-0.0,0.0,-0.002,-0.001,0.001,0.0,0.0,0,0,200,200,115,285,0
40.394,0.003,-0.0,-0.001,-0.0,-0.0,0.0,-0.003,0.0,0.001,0.0,0.0,0,0,200,200,115,285,0
40.416,0.004,-0.0,-0.001,-0.0,-0.0,0.0,-0.004,0.0,0.001,0.0,0.0,0,0,200,200,115,285,0
40.437,0.002,0.0,-0.002,-0.0,-0.0,0.0,-0.002,-0.0,0.002,0.0,0.0,0,0,200,200,115,285,0
40.474,0.002,0.0,-0.002,-0.0,-0.0,0.0,-0.002,-0.0,0.002,0.0,0.0,0,0,200,200,115,285,0
40.495,0.002,0.0,-0.001,-0.0,-0.0,0.0,-0.002,-0.0,0.001,0.0,0.0,0,0,200,200,115,285,0
40.517,0.0,0.001,-0.002,-0.0,-0.0,0.0,-0.0,-0.001,0.002,0.0,0.0,0,0,200,200,115,285,0
40.539,0.001,0.001,-0.002,-0.0,-0.0,0.0,-0.001,-0.001,0.002,0.0,0.0,0,0,200,200,115,285,0
40.58,-0.0,0.0,-0.001,-0.0,-0.0,0.0,-0.0,-0.0,0.001,0.0,0.0,0,0,200,200,115,285,0
40.602,-0.0,0.001,-0.002,-0.0,-0.0,0.0,-0.0,-0.001,0.002,0.0,0.0,0,0,200,200,115,285,0
40.624,0.001,0.001,-0.002,-0.0,-0.0,0.0,-0.001,-0.001,0.002,0.0,0.0,0,0,200,200,115,285,0
40.647,0.003,0.0,-0.001,-0.0,-0.0,0.0,-0.003,-0.001,0.001,0.0,0.0,0,0,200,200,115,285,0
40.685,0.001,0.002,-0.002,-0.0,-0.0,0.0,-0.001,-0.002,0.002,0.0,0.0,0,0,200,200,115,285,0
40.708,0.001,0.002,-0.003,-0.0,-0.0,0.0,-0.001,-0.002,0.003,0.0,0.0,0,0,200,200,115,285,0
40.733,0.002,0.003,-0.004,-0.0,-0.0,0.0,-0.003,-0.003,0.004,0.0,0.0,0,0,200,200,115,285,0
40.76,0.0,0.008,-0.009,-0.0,-0.0,0.0,-0.001,-0.008,0.009,0.0,0.0,0,0,200,200,115,285,0
40.78,0.002,0.01,-0.011,-0.0,-0.0,0.0,-0.002,-0.01,0.011,0.0,0.0,0,0,200,200,115,285,0
40.799,0.0,0.012,-0.013,-0.0,-0.0,0.0,-0.001,-0.012,0.013,0.0,0.0,0,0,200,200,115,285,0
40.82,0.0,0.013,-0.014,-0.0,-0.0,0.0,-0.0,-0.013,0.014,0.0,0.0,0,0,200,200,115,285,0
40.839,0.001,0.011,-0.013,-0.0,-0.0,0.0,-0.001,-0.011,0.013,0.0,0.0,0,0,200,200,115,285,0
40.865,-0.0,0.012,-0.013,-0.0,0.0,0.0,-0.0,-0.012,0.014,0.0,0.0,0,0,200,200,115,285,0
40.894,0.0,0.013,-0.014,-0.0,0.0,0.0,-0.001,-0.013,0.014,0.0,0.0,0,0,200,200,115,285,0
40.918,0.0,0.013,-0.014,-0.0,0.0,0.0,-0.001,-0.013,0.014,0.0,0.0,0,0,200,200,115,285,0
40.942,0.001,0.01,-0.011,-0.0,0.0,0.0,-0.002,-0.009,0.011,0.0,0.0,0,0,200,200,115,285,0
40.963,0.002,0.007,-0.008,-0.0,0.0,0.0,-0.002,-0.006,0.008,0.0,0.0,0,0,200,200,115,285,0
40.983,-0.0,0.007,-0.008,-0.0,0.0,0.0,-0.0,-0.007,0.008,0.0,0.0,0,0,200,200,115,285,0
41.003,0.0,0.006,-0.008,-0.0,0.0,0.0,-0.001,-0.006,0.008,0.0,0.0,0,0,200,200,115,285,0
41.023,0.002,0.003,-0.004,-0.0,0.0,0.0,-0.002,-0.003,0.004,0.0,0.0,0,0,200,200,115,285,0
41.044,0.002,0.002,-0.003,-0.0,0.0,0.0,-0.002,-0.002,0.003,0.0,0.0,0,0,200,200,115,285,0
41.067,0.001,0.003,-0.003,-0.0,0.0,0.0,-0.001,-0.003,0.003,0.0,0.0,0,0,200,200,115,285,0
41.09,-0.0,0.003,-0.003,-0.0,0.0,0.0,-0.0,-0.003,0.004,0.0,0.0,0,0,200,200,115,285,0
41.113,0.002,0.001,-0.002,-0.0,0.0,0.0,-0.002,-0.001,0.002,0.0,0.0,0,0,200,200,115,285,0
41.135,0.0,0.003,-0.004,-0.0,0.0,0.0,-0.0,-0.003,0.004,0.0,0.0,0,0,200,200,115,285,0
41.157,0.001,0.003,-0.004,-0.0,0.0,0.0,-0.001,-0.003,0.004,0.0,0.0,0,0,200,200,115,285,0
41.183,0.0,0.002,-0.003,-0.0,0.0,0.0,-0.001,-0.002,0.004,0.0,0.0,0,0,200,200,115,285,0
41.202,-0.001,0.003,-0.004,-0.0,0.0,0.0,0.001,-0.003,0.004,0.0,0.0,0,0,200,200,115,285,0
41.25,-0.001,0.004,-0.005,-0.0,0.0,0.0,0.001,-0.004,0.005,0.0,0.0,0,0,200,200,115,285,0
41.272,-0.001,0.007,-0.008,-0.0,0.0,0.0,0.001,-0.006,0.008,0.0,0.0,0,0,200,200,115,285,0
41.311,-0.001,0.009,-0.01,-0.0,0.0,0.0,0.0,-0.009,0.01,0.0,0.0,0,0,200,200,115,285,0
41.33,-0.0,0.01,-0.011,-0.0,0.0,0.0,-0.0,-0.01,0.012,0.0,0.0,0,0,200,200,115,285,0
41.346,0.0,0.01,-0.011,-0.0,0.0,0.0,-0.0,-0.01,0.012,0.0,0.0,0,0,200,200,115,285,0
41.364,-0.0,0.01,-0.011,-0.0,0.0,0.0,-0.0,-0.009,0.011,0.0,0.0,0,0,200,200,115,285,0
41.381,-0.0,0.009,-0.01,-0.0,0.0,0.0,-0.0,-0.008,0.011,0.0,0.0,0,0,200,200,115,285,0
41.399,0.0,0.008,-0.01,-0.0,0.0,0.001,-0.0,-0.008,0.01,0.0,0.0,0,0,200,200,115,285,0
41.423,-0.001,0.008,-0.01,-0.0,0.0,0.001,0.0,-0.008,0.01,0.0,0.0,0,0,200,200,115,285,0
41.443,0.001,0.005,-0.007,-0.0,0.0,0.0,-0.001,-0.005,0.007,0.0,0.0,0,0,200,200,115,285,0
41.46,-0.0,0.006,-0.007,-0.0,0.0,0.001,-0.0,-0.006,0.008,0.0,0.0,0,0,200,200,115,285,0
41.479,-0.001,0.007,-0.008,-0.0,0.0,0.001,0.001,-0.006,0.008,0.0,0.0,0,0,200,200,115,285,0
41.5,-0.001,0.006,-0.007,-0.0,0.0,0.001,0.001,-0.005,0.008,0.0,0.0,0,0,200,200,115,285,0
41.519,-0.001,0.005,-0.006,-0.0,0.0,0.001,0.001,-0.005,0.007,0.0,0.0,0,0,200,200,115,285,0
41.537,-0.001,0.005,-0.006,-0.0,0.0,0.001,0.001,-0.005,0.007,0.0,0.0,0,0,200,200,115,285,0
41.577,-0.0,0.004,-0.006,-0.0,0.0,0.001,-0.0,-0.004,0.006,0.0,0.0,0,0,200,200,115,285,0
41.605,-0.001,0.004,-0.005,-0.0,0.0,0.001,0.001,-0.004,0.005,0.0,0.0,0,0,200,200,115,285,0
41.624,0.002,0.004,-0.005,-0.0,0.0,0.001,-0.002,-0.004,0.005,0.0,0.0,0,0,200,200,115,285,0
41.645,0.003,0.004,-0.005,-0.0,0.0,0.001,-0.003,-0.004,0.006,0.0,0.0,0,0,200,200,115,285,0
41.664,0.002,0.006,-0.007,-0.0,0.0,0.001,-0.002,-0.006,0.008,0.0,0.0,0,0,200,200,115,285,0
41.683,0.002,0.006,-0.007,-0.0,0.0,0.001,-0.002,-0.006,0.008,0.0,0.0,0,0,200,200,115,285,0
41.703,0.004,0.004,-0.006,-0.0,0.0,0.001,-0.004,-0.004,0.007,0.0,0.0,0,0,200,200,115,285,0
41.723,0.005,0.002,-0.004,-0.0,0.0,0.001,-0.006,-0.002,0.005,0.0,0.0,0,0,200,200,115,285,0
41.747,0.005,0.002,-0.005,-0.0,0.0,0.001,-0.005,-0.002,0.005,0.0,0.0,0,0,200,200,115,285,0
41.766,0.004,0.003,-0.005,-0.0,0.0,0.001,-0.004,-0.003,0.006,0.0,0.0,0,0,200,200,115,285,0
41.783,0.002,0.004,-0.004,-0.0,0.0,0.001,-0.002,-0.004,0.005,0.0,0.0,0,0,200,200,115,285,0
41.819,0.001,0.005,-0.004,-0.0,0.0,0.001,-0.001,-0.004,0.005,0.0,0.0,0,0,200,200,115,285,0
41.838,0.001,0.004,-0.004,-0.0,0.0,0.001,-0.001,-0.003,0.004,0.0,0.0,0,0,200,200,115,285,0
41.855,0.002,0.002,-0.003,-0.0,0.0,0.001,-0.002,-0.002,0.004,0.0,0.0,0,0,200,200,115,285,0
41.881,0.003,0.002,-0.004,-0.0,0.0,0.001,-0.003,-0.001,0.005,0.0,0.0,0,0,200,200,115,285,0
41.902,0.002,0.002,-0.004,-0.0,0.0,0.001,-0.002,-0.001,0.005,0.0,0.0,0,0,200,200,115,285,0
41.922,0.003,0.0,-0.003,-0.0,0.0,0.001,-0.003,-0.0,0.004,0.0,0.0,0,0,200,200,115,285,0
41.941,0.002,0.001,-0.002,-0.0,0.0,0.001,-0.003,-0.001,0.003,0.0,0.0,0,0,200,200,115,285,0
41.958,0.003,0.003,-0.004,-0.0,0.0,0.001,-0.003,-0.003,0.004,0.0,0.0,0,0,200,200,115,285,0
41.978,0.001,0.004,-0.004,-0.0,0.0,0.001,-0.002,-0.004,0.005,0.0,0.0,0,0,200,200,115,285,0
42.022,0.001,0.005,-0.006,-0.0,0.0,0.001,-0.002,-0.005,0.006,0.0,0.0,0,0,200,200,115,285,0
42.04,0.003,0.003,-0.005,-0.0,0.0,0.001,-0.003,-0.003,0.006,0.0,0.0,0,0,200,200,115,285,0
42.06,0.002,0.003,-0.005,-0.0,0.0,0.001,-0.002,-0.003,0.005,0.0,0.0,0,0,200,200,115,285,0
42.076,0.002,0.003,-0.004,-0.0,0.0,0.001,-0.002,-0.003,0.005,0.0,0.0,0,0,200,200,115,285,0
42.1,0.001,0.003,-0.005,-0.0,0.0,0.001,-0.002,-0.003,0.005,0.0,0.0,0,0,200,200,115,285,0
42.12,0.001,0.004,-0.004,-0.0,0.0,0.001,-0.001,-0.004,0.005,0.0,0.0,0,0,200,200,115,285,0
42.141,0.002,0.003,-0.003,-0.0,0.0,0.001,-0.002,-0.003,0.004,0.0,0.0,0,0,200,200,115,285,0
42.161,0.0,0.004,-0.004,-0.0,0.0,0.001,-0.0,-0.004,0.005,0.0,0.0,0,0,200,200,115,285,0
42.18,-0.001,0.005,-0.005,-0.0,0.0,0.001,0.001,-0.005,0.006,0.0,0.0,0,0,200,200,115,285,0
42.2,-0.001,0.005,-0.005,-0.0,0.0,0.001,0.0,-0.005,0.005,0.0,0.0,0,0,200,200,115,285,0
42.222,0.001,0.004,-0.005,-0.0,0.0,0.001,-0.002,-0.004,0.005,0.0,0.0,0,0,200,200,115,285,0
42.243,0.002,0.003,-0.004,-0.0,0.0,0.0,-0.003,-0.003,0.005,0.0,0.0,0,0,200,200,115,285,0
42.262,0.002,0.004,-0.005,-0.0,0.0,0.0,-0.003,-0.004,0.006,0.0,0.0,0,0,200,200,115,285,0
42.28,0.001,0.007,-0.008,-0.0,0.0,0.0,-0.001,-0.007,0.009,0.0,0.0,0,0,200,200,115,285,0
42.302,0.001,0.008,-0.009,-0.0,0.0,0.0,-0.001,-0.008,0.01,0.0,0.0,0,0,200,200,115,285,0
42.322,0.002,0.005,-0.006,-0.0,0.0,0.0,-0.002,-0.005,0.007,0.0,0.0,0,0,200,200,115,285,0
42.347,0.002,0.004,-0.005,0.0,0.002,-0.014,-0.002,-0.002,-0.009,0.0,0.0,0,0,199,207,115,285,0
42.364,-0.0,0.006,-0.006,0.0,0.003,-0.026,0.0,-0.002,-0.02,0.0,0.0,0,0,198,213,115,285,0
42.403,-0.001,0.005,-0.006,-0.003,0.003,-0.059,-0.003,-0.002,-0.053,0.0,0.0,0,0,198,230,115,285,0
42.428,0.0,0.003,-0.004,-0.021,0.007,-0.076,-0.021,0.004,-0.072,0.137,0.0,4.71,1.57,196,239,115,285,0
42.449,0.0,0.004,-0.005,-0.044,0.011,-0.079,-0.045,0.006,-0.074,0.141,0.0,4.71,1.57,195,240,115,285,0
42.468,0.001,0.004,-0.005,-0.048,0.013,-0.065,-0.048,0.009,-0.06,0.0,0.0,0,0,193,233,115,285,0
42.487,0.001,0.004,-0.006,-0.054,0.016,-0.085,-0.055,0.013,-0.079,0.151,0.0,4.71,1.57,192,243,115,285,0
42.509,0.002,0.002,-0.005,-0.051,0.02,-0.127,-0.053,0.018,-0.122,0.232,0.0,4.71,1.57,190,265,115,285,0
42.528,0.001,0.001,-0.004,-0.046,0.026,-0.158,-0.047,0.025,-0.154,0.294,0.0,4.71,1.57,187,281,115,285,0
42.549,-0.0,0.002,-0.005,-0.039,0.039,-0.184,-0.039,0.037,-0.179,0.343,0.0,4.71,1.57,180,294,115,285,0
42.564,0.002,0.002,-0.005,-0.028,0.059,-0.208,-0.029,0.057,-0.203,0.388,0.0,4.71,1.57,170,306,115,285,0
42.604,-0.0,0.003,-0.005,-0.009,0.108,-0.231,-0.009,0.105,-0.226,0.432,0.0,3.93,0.79,145,318,115,285,0
42.621,0.0,0.002,-0.004,-0.0,0.135,-0.244,-0.0,0.132,-0.24,0.458,0.0,3.93,0.79,131,324,115,285,0
42.641,0.001,0.002,-0.003,0.005,0.155,-0.251,0.004,0.153,-0.248,0.473,0.0,3.93,0.79,121,328,115,285,0
42.659,0.003,-0.0,-0.002,0.009,0.171,-0.259,0.006,0.172,-0.257,0.49,0.0,3.93,0.79,113,332,115,285,0
42.678,0.002,-0.0,-0.002,0.014,0.178,-0.269,0.011,0.178,-0.266,0.508,0.0,3.93,0.79,109,337,115,285,0
42.698,0.003,-0.001,-0.001,0.02,0.178,-0.278,0.017,0.179,-0.277,0.529,0.0,3.93,0.79,109,342,115,285,0
42.721,0.0,0.001,-0.002,0.021,0.177,-0.284,0.021,0.177,-0.282,0.539,0.0,3.93,0.79,110,345,115,285,0
42.742,0.002,-0.001,-0.0,0.022,0.179,-0.279,0.02,0.18,-0.279,0.533,0.0,3.93,0.79,109,342,115,285,0
42.762,0.003,-0.001,0.0,0.016,0.182,-0.267,0.013,0.184,-0.268,0.511,0.0,3.93,0.79,107,336,115,285,0
42.779,0.001,0.001,-0.0,0.007,0.184,-0.249,0.006,0.183,-0.249,0.475,0.0,3.93,0.79,107,327,115,285,0
42.798,0.001,0.0,0.0,-0.001,0.183,-0.222,-0.002,0.183,-0.222,0.425,0.0,3.93,0.79,107,313,115,285,0
42.817,0.001,0.001,-0.001,-0.005,0.181,-0.192,-0.006,0.18,-0.191,0.365,0.0,3.93,0.79,108,298,115,285,0
42.859,0.003,-0.001,-0.001,-0.001,0.165,-0.119,-0.004,0.166,-0.118,0.316,0.0,3.93,0.79,116,260,200,80,1
42.879,0.002,-0.0,-0.002,-0.002,0.156,-0.099,-0.004,0.156,-0.097,0.298,0.0,3.93,0.79,120,250,200,80,1
42.898,0.001,0.001,-0.002,-0.006,0.151,-0.082,-0.007,0.15,-0.08,0.286,0.0,3.93,0.79,123,242,200,80,1
42.921,0.001,0.001,-0.002,-0.015,0.143,-0.052,-0.016,0.142,-0.05,0.27,0.0,3.14,6.28,127,227,200,80,1
42.941,0.002,0.001,-0.001,-0.025,0.129,-0.033,-0.027,0.128,-0.032,0.245,0.0,3.14,6.28,134,217,200,80,1
42.964,-0.0,0.002,-0.002,-0.034,0.113,-0.016,-0.033,0.111,-0.014,0.212,0.0,3.14,6.28,142,208,200,80,1
42.987,-0.002,0.003,-0.003,-0.039,0.102,-0.005,-0.038,0.098,-0.002,0.188,0.0,3.14,6.28,148,203,200,80,1
43.007,-0.0,0.002,-0.003,-0.046,0.091,0.001,-0.045,0.089,0.004,0.169,0.0,3.14,6.28,154,199,200,80,1
43.026,-0.001,0.001,-0.002,-0.051,0.083,0.006,-0.05,0.082,0.008,0.156,0.0,3.14,6.28,158,197,200,80,1
43.044,0.0,0.001,-0.002,-0.055,0.078,0.004,-0.055,0.077,0.006,0.148,0.0,3.14,6.28,160,198,200,80,1
