Time,TeacherCoord,StudentCoord,DifferenceCoord,Intensity,Angle
1,1.01,2,3,4,5,6,7,8,9,0.5,1.05-0.001,-0.0,-0.0,0,0
48.21,-0.027,0.328,0.008,-0.01,0.39,0.005,0.017,0.062,-0.003,0,0
48.229,-0.027,0.328,0.008,-0.01,0.389,0.005,0.017,0.061,-0.002,0,0
48.244,-0.027,0.328,0.008,-0.01,0.389,0.005,0.017,0.061,-0.002,0,0
48.26,-0.027,0.328,0.008,-0.01,0.389,0.005,0.017,0.061,-0.002,0,0
48.3,-0.027,0.328,0.008,-0.01,0.389,0.006,0.017,0.06,-0.002,0,0
48.318,-0.027,0.328,0.008,-0.01,0.388,0.006,0.017,0.06,-0.001,0,0
48.332,-0.027,0.328,0.008,-0.01,0.388,0.006,0.017,0.06,-0.001,0,0
48.347,-0.027,0.328,0.008,-0.01,0.388,0.007,0.017,0.06,-0.001,0,0
48.365,-0.027,0.328,0.008,-0.01,0.388,0.007,0.017,0.059,-0.001,0,0
48.385,-0.027,0.328,0.008,-0.01,0.387,0.007,0.017,0.059,-0.001,0,0
48.404,-0.027,0.328,0.008,-0.01,0.387,0.007,0.017,0.058,-0.001,0,0
48.425,-0.027,0.328,0.008,-0.01,0.386,0.008,0.017,0.057,-0.0,0,0
48.442,-0.027,0.328,0.008,-0.01,0.385,0.008,0.017,0.057,-0.0,0,0
48.462,-0.027,0.328,0.008,-0.01,0.385,0.008,0.017,0.056,0.0,0,0
48.488,-0.027,0.328,0.008,-0.01,0.384,0.008,0.017,0.056,0.0,0,0
48.508,-0.027,0.328,0.008,-0.009,0.384,0.008,0.017,0.056,0.0,0,0
48.526,-0.027,0.328,0.008,-0.009,0.384,0.008,0.017,0.055,0.001,0,0
48.546,-0.027,0.328,0.008,-0.01,0.384,0.009,0.017,0.055,0.001,0,0
48.562,-0.027,0.328,0.008,-0.01,0.384,0.009,0.017,0.055,0.001,0,0
48.578,-0.027,0.328,0.008,-0.01,0.383,0.009,0.017,0.055,0.001,0,0
48.597,-0.027,0.328,0.008,-0.01,0.383,0.009,0.017,0.055,0.001,0,0
48.616,-0.027,0.328,0.008,-0.01,0.383,0.009,0.017,0.055,0.002,0,0
48.632,-0.027,0.329,0.008,-0.009,0.383,0.01,0.017,0.054,0.002,0,0
48.648,-0.027,0.328,0.008,-0.009,0.383,0.01,0.017,0.054,0.002,0,0
48.666,-0.027,0.329,0.008,-0.009,0.382,0.01,0.017,0.054,0.002,0,0
48.687,-0.027,0.329,0.008,-0.009,0.382,0.01,0.017,0.054,0.002,0,0
48.703,-0.027,0.329,0.008,-0.009,0.382,0.01,0.017,0.054,0.002,0,0
48.719,-0.027,0.329,0.008,-0.009,0.382,0.01,0.017,0.053,0.002,0,0
48.737,-0.027,0.329,0.008,-0.009,0.382,0.01,0.017,0.053,0.002,0,0
48.756,-0.027,0.329,0.008,-0.009,0.382,0.01,0.017,0.053,0.002,0,0
48.773,-0.027,0.329,0.008,-0.009,0.382,0.01,0.017,0.053,0.002,0,0
48.812,-0.027,0.329,0.008,-0.009,0.382,0.01,0.018,0.053,0.003,0,0
48.831,-0.027,0.329,0.008,-0.009,0.381,0.01,0.018,0.052,0.003,0,0
48.846,-0.027,0.329,0.008,-0.009,0.381,0.01,0.018,0.052,0.003,0,0
48.861,-0.027,0.329,0.008,-0.009,0.381,0.01,0.018,0.052,0.003,0,0
48.876,-0.027,0.329,0.008,-0.009,0.381,0.011,0.018,0.052,0.003,0,0
48.894,-0.027,0.329,0.008,-0.009,0.381,0.011,0.018,0.052,0.003,0,0
48.912,-0.027,0.329,0.008,-0.009,0.381,0.011,0.018,0.052,0.003,0,0
48.931,-0.027,0.329,0.008,-0.009,0.38,0.011,0.018,0.051,0.003,0,0
48.948,-0.027,0.329,0.008,-0.009,0.38,0.011,0.018,0.051,0.003,0,0
48.964,-0.027,0.329,0.008,-0.009,0.38,0.011,0.018,0.051,0.003,0,0
48.981,-0.027,0.329,0.008,-0.009,0.38,0.011,0.018,0.051,0.003,0,0
48.998,-0.027,0.329,0.008,-0.009,0.38,0.011,0.018,0.051,0.004,0,0
49.015,-0.027,0.329,0.008,-0.009,0.38,0.011,0.018,0.051,0.004,0,0
49.032,-0.027,0.329,0.008,-0.009,0.38,0.012,0.018,0.05,0.004,0,0
49.049,-0.027,0.329,0.008,-0.009,0.379,0.012,0.018,0.05,0.004,0,0
49.066,-0.027,0.329,0.008,-0.009,0.379,0.012,0.018,0.05,0.004,0,0
49.085,-0.027,0.329,0.008,-0.009,0.379,0.012,0.018,0.05,0.004,0,0
49.109,-0.027,0.329,0.008,-0.009,0.379,0.012,0.018,0.05,0.004,0,0
49.126,-0.027,0.329,0.008,-0.009,0.379,0.012,0.018,0.05,0.004,0,0
49.142,-0.027,0.329,0.008,-0.009,0.379,0.012,0.018,0.05,0.005,0,0
49.157,-0.027,0.329,0.008,-0.009,0.379,0.012,0.018,0.05,0.005,0,0
49.171,-0.027,0.329,0.008,-0.008,0.379,0.012,0.018,0.05,0.005,0,0
49.185,-0.027,0.329,0.008,-0.008,0.379,0.012,0.018,0.05,0.004,0,0
49.204,-0.027,0.329,0.008,-0.008,0.379,0.012,0.018,0.049,0.004,0,0
49.227,-0.027,0.329,0.008,-0.008,0.378,0.012,0.018,0.049,0.005,0,0
49.244,-0.027,0.329,0.008,-0.008,0.378,0.012,0.018,0.049,0.005,0,0
49.266,-0.027,0.329,0.008,-0.008,0.378,0.013,0.018,0.049,0.005,0,0
49.282,-0.027,0.329,0.008,-0.008,0.378,0.013,0.018,0.049,0.005,0,0
49.301,-0.027,0.329,0.008,-0.008,0.378,0.013,0.018,0.049,0.005,0,0
49.319,-0.027,0.329,0.008,-0.008,0.378,0.013,0.018,0.049,0.005,0,0
49.338,-0.027,0.329,0.008,-0.008,0.378,0.013,0.018,0.049,0.005,0,0
49.353,-0.027,0.329,0.008,-0.008,0.378,0.013,0.018,0.049,0.005,0,0
49.368,-0.027,0.329,0.008,-0.008,0.378,0.013,0.018,0.049,0.005,0,0
49.384,-0.027,0.329,0.008,-0.008,0.378,0.013,0.018,0.048,0.005,0,0
49.4,-0.027,0.329,0.008,-0.008,0.377,0.013,0.018,0.048,0.005,0,0
49.419,-0.027,0.329,0.008,-0.008,0.377,0.013,0.019,0.048,0.005,0,0
49.437,-0.027,0.329,0.008,-0.008,0.377,0.013,0.019,0.048,0.005,0,0
49.457,-0.027,0.329,0.008,-0.008,0.377,0.013,0.019,0.048,0.006,0,0
49.474,-0.027,0.329,0.008,-0.008,0.377,0.013,0.019,0.048,0.006,0,0
49.493,-0.027,0.329,0.008,-0.008,0.377,0.013,0.019,0.048,0.006,0,0
49.511,-0.027,0.329,0.008,-0.008,0.377,0.013,0.019,0.047,0.006,0,0
49.548,-0.027,0.329,0.008,-0.008,0.376,0.013,0.019,0.047,0.006,0,0
49.564,-0.027,0.329,0.008,-0.008,0.376,0.013,0.019,0.047,0.006,0,0
49.583,-0.027,0.329,0.008,-0.008,0.376,0.013,0.019,0.047,0.006,0,0
49.602,-0.027,0.329,0.008,-0.008,0.376,0.013,0.019,0.047,0.006,0,0
49.619,-0.027,0.329,0.008,-0.008,0.375,0.014,0.019,0.046,0.006,0,0
49.652,-0.027,0.329,0.008,-0.008,0.375,0.014,0.019,0.046,0.006,0,0
49.668,-0.027,0.329,0.008,-0.008,0.375,0.014,0.019,0.046,0.006,0,0
49.686,-0.027,0.329,0.008,-0.008,0.375,0.014,0.019,0.046,0.006,0,0
49.704,-0.027,0.329,0.008,-0.008,0.375,0.014,0.019,0.046,0.006,0,0
49.726,-0.027,0.329,0.008,-0.008,0.374,0.014,0.019,0.045,0.006,0,0
49.748,-0.027,0.329,0.008,-0.008,0.374,0.014,0.019,0.045,0.006,0,0
49.767,-0.027,0.329,0.008,-0.008,0.374,0.014,0.019,0.045,0.006,0,0
49.785,-0.027,0.329,0.008,-0.008,0.374,0.014,0.019,0.045,0.006,0,0
49.804,-0.027,0.329,0.008,-0.008,0.374,0.014,0.019,0.045,0.006,0,0
49.823,-0.027,0.329,0.008,-0.008,0.374,0.014,0.019,0.045,0.006,0,0
49.842,-0.027,0.329,0.008,-0.008,0.373,0.014,0.019,0.045,0.006,0,0
49.86,-0.027,0.329,0.008,-0.008,0.373,0.014,0.019,0.045,0.006,0,0
49.876,-0.027,0.329,0.008,-0.008,0.373,0.014,0.019,0.045,0.006,0,0
49.895,-0.027,0.329,0.008,-0.008,0.373,0.014,0.019,0.045,0.006,0,0
49.912,-0.027,0.329,0.008,-0.008,0.373,0.014,0.019,0.045,0.006,0,0
49.929,-0.027,0.329,0.008,-0.008,0.373,0.014,0.019,0.044,0.006,0,0
49.945,-0.027,0.329,0.008,-0.008,0.373,0.014,0.019,0.044,0.006,0,0
49.962,-0.027,0.328,0.008,-0.008,0.373,0.014,0.019,0.044,0.006,0,0
49.982,-0.027,0.328,0.008,-0.008,0.373,0.014,0.019,0.044,0.006,0,0
50.001,-0.027,0.328,0.008,-0.008,0.373,0.014,0.019,0.044,0.006,0,0
50.019,-0.027,0.328,0.008,-0.008,0.373,0.014,0.019,0.044,0.006,0,0
50.035,-0.027,0.328,0.008,-0.008,0.373,0.014,0.019,0.044,0.006,0,0
50.053,-0.027,0.328,0.008,-0.008,0.372,0.014,0.019,0.044,0.006,0,0
50.07,-0.027,0.328,0.008,-0.008,0.372,0.014,0.019,0.044,0.006,0,0
50.087,-0.027,0.328,0.008,-0.008,0.372,0.014,0.019,0.044,0.006,0,0
50.105,-0.027,0.328,0.008,-0.008,0.372,0.014,0.019,0.044,0.006,0,0
50.122,-0.027,0.328,0.008,-0.008,0.372,0.014,0.019,0.044,0.006,0,0
50.141,-0.027,0.328,0.008,-0.008,0.372,0.014,0.019,0.044,0.006,0,0
50.158,-0.027,0.328,0.008,-0.008,0.372,0.014,0.019,0.044,0.006,0,0
50.175,-0.027,0.328,0.008,-0.008,0.372,0.014,0.019,0.043,0.006,0,0
50.215,-0.027,0.328,0.008,-0.008,0.372,0.014,0.019,0.043,0.006,0,0
